id_text;document;sent_id;sentence;mdd_phrase_mdd_sentence;mdd_phrase_mhd_sentence
21;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Celia_5.1.txt;6;pour mettre des fruits dedans.;2.2;1.2
21;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Celia_5.1.txt;7;comment il s'appelle lui?.;1.8;1.0
21;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Celia_5.1.txt;8;Augustin a amené deux tabliers.;1.8;1.2
21;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Celia_5.1.txt;9;Dorothée avec le couteau épluche une orange.;2.2857142857142856;1.8571428571428572
21;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Celia_5.1.txt;10;Augustin prend le deuxième couteau pour couper une pomme.;2.6666666666666665;1.6666666666666667
21;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Celia_5.1.txt;11;avec les doigts Dorothée enlève la banane.;1.7142857142857142;1.4285714285714286
21;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Celia_5.1.txt;12;les fruits sont tous nus Augustin et Dorothée.;1.875;1.5
21;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Celia_5.1.txt;13;Augustin et Dorothée les coupent.;1.8;1.6
21;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Celia_5.1.txt;14;la salade de fruits comment ils s'appellent?.;2.875;1.5
21;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Celia_5.1.txt;15;Anaïs Karim et Ludovic vont viennent manger la salade de fruits.;2.1818181818181817;2.5454545454545454
21;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Celia_5.1.txt;16;et eux ils savent pas qu'est-ce qu'il y a xxx.;2.6153846153846154;1.8461538461538463
21;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Celia_5.1.txt;17;parce que c'est euh.;1.8;1.2
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;0;c'est une grande mamie qui avait une grande maison.;2.5;1.6
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;1;et et aussi elle avait un jardin.;2.2857142857142856;1.1428571428571428
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;2;tricote xxx tricoter pour ses affaires.;2.5;2.0
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;3;oui là c'est la grand-mère.;2.1666666666666665;1.1666666666666667
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;4;/a des/ petites araignées là là là.;2.7777777777777777;1.3333333333333333
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;5;elle lave un petit.;1.75;1.25
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;6;elle fait un beau gâteau.;2.2;1.4
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;7;je sais pas.;1.3333333333333333;1.0
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;8;un hamster. et aussi elle fait un b- un gâteau.;3.090909090909091;1.9090909090909092
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;9;euh elle fait euh elle se xxx avec des frites. et aussi là sur la sur l'escalier elle glisse.;4.809523809523809;2.0
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;10;parce que maison.;1.3333333333333333;1.3333333333333333
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;11;elle est allée /en au/ là-haut.;2.3333333333333335;1.5555555555555556
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;12;au grenier.;1.3333333333333333;1.0
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;13;elle cherchait dans / le/ coffre.;2.0;2.142857142857143
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;14;elle cherchait plein d'affaires de pour se maquiller en en quelque chose rigolo.;2.857142857142857;2.0714285714285716
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;15;ouais et pour et pour pour euh.;4.0;1.7142857142857142
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;16;prendre une robe qui tourne bien.;2.1666666666666665;2.0
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;17;après elle se maquille en en araignée ou en autre euh ou une une.;3.0714285714285716;2.0
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;18;bah c'est un truc de l'avion pour regarder.;2.8;1.3
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;19;oui et aussi là il y a une araignée sur le la robe de l'araignée.;2.75;2.3125
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;20;une araignée.;1.0;1.0
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;21;oh on voit une petite chose là.;2.5714285714285716;1.2857142857142858
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;22;là on voit une petite chose là.;2.5714285714285716;1.2857142857142858
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;23;ouais moi j'en ai jamais vu mais j'en vois pas des fois mais les sauterelles j'en ai vu.;3.9047619047619047;1.6666666666666667
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;24;après elle est descendue descendue et après elle est revenue là et là.;2.6923076923076925;1.8461538461538463
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;25;ouais et. après après elle va dans le petit avec ses amis.;3.0;1.4615384615384615
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;26;très très.;1.0;1.0
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;27;elle veut pas qu'elle bouge.;2.3333333333333335;1.3333333333333333
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;28;oui parce que ça c'est une toile araignée.;3.0;2.0
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;29;les araignées ils dort {sic} dessus xxx.;1.7142857142857142;1.5714285714285714
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;30;oui et après l'araignée elle a plein de pattes.;2.5;1.5
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;31;elle a les griffes là.;2.2;1.2
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;32;elle veut la manger ou la piquer ou rentrer dans ses ro- dans ses ro- dans ses oreilles dans sa bouche.;3.7142857142857144;2.9523809523809526
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;33;après elle dit au- après elle fait comme ça parce que elle a envie de sortir.;2.4375;2.0
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;34;et ses yeux elle a mis ça.;2.142857142857143;1.1428571428571428
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;35;après l'araignée elle va arriver dans les trous là.;2.0;1.9
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;36;oui c'est pas bien attaquer.;2.0;1.1666666666666667
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;37;elle va juste la regarder si c'est la toile araignée mais c'est une robe de toile araignée.;3.789473684210526;1.8421052631578947
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;38;après l'araignée.;1.3333333333333333;1.0
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;39;elle a peur.;1.3333333333333333;1.0
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;40;il y a une autre.;1.8;1.2
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;41;elle court.;1.0;1.0
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;42;pour aller voir sa mamie.;1.8;1.6
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;43;parce que il y a des araignées.;2.0;1.2857142857142858
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;44;pour pas qu'elle tombe sur l'escalier.;2.125;2.0
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;45;avec sa robe sinon il y a encore une araignée dans euh elle croit.;2.642857142857143;1.7142857142857142
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;46;bah oui si elle est cachée.;2.6666666666666665;2.3333333333333335
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;47;elle a peur. et la mamie elle dit tu veux pas rejouer?.;3.0833333333333335;1.75
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;48;mais si mais elle veut pas.;2.1666666666666665;1.0
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;49;parce que.;1.5;1.0
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;50;elle a pris un petit bois.;2.1666666666666665;1.3333333333333333
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;51;oui après dans le petit. et la mamie a pas peur.;2.75;1.6666666666666667
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;52;elle elle a pas elle a dit qu'ils sont gentils et en plus elle a pas peur des araignées.;3.05;2.85
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;53;elle la prend dans sa main dans son petit doigt.;3.0;1.5
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;54;oui parce que c'est très gentil.;2.7142857142857144;2.0
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;55;mais xxx.;1.0;1.0
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;56;dit que euh après la petite fille elle prend dans la main.;4.0;2.25
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;57;elle a plus peur.;1.75;1.25
22;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.64.txt;58;faut penser à ça.;2.0;1.75
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;0;il y avait un jardinier.;1.8;1.2
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;1;un chien il était gentil c'était a- ce jardinier il était gentil.;3.7857142857142856;1.8571428571428572
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;2;et aussi son chien il le s- il le suivait partout. et aussi.;3.5;1.2142857142857142
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;3;là il va à la chasse pour pour tuer des ho- des trucs.;2.8461538461538463;1.7692307692307692
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;4;et après. * après le chien il a mal à patte.;2.9166666666666665;1.5
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;5;alors il est fatigué il.;1.8;1.0
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;6;le jardinier il peut pas il est en train de faire du travail.;2.4285714285714284;2.0714285714285716
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;7;et le chat il disait.;1.8;1.2
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;8;je pourrais.;1.0;1.0
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;9;tout seul. sans personne. /ouihum/ tout seul tranquille.;3.0833333333333335;1.8333333333333333
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;10;après un jour si le renard il a pris une poule.;3.0;1.8181818181818181
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;11;et la pou- et la poule elle était morte parce qu'il l'a croqué dans ses dents.;3.2222222222222223;1.9444444444444444
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;12;et après un jour le chien si comme ça le chat.;2.3636363636363638;2.0
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;13;il dit si c'est comme ça eh bah une ch- tu vas surveiller les poules.;3.6875;2.0
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;14;une belle niche.;1.3333333333333333;1.0
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;15;il y a. hum xxx.;1.8;1.0
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;16;et après euh il tournait autour des pou- des poules.;2.5;1.3
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;17;et aussi le il y avait un loup qui attrapait une poule.;2.5833333333333335;1.75
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;18;un renard.;1.0;1.0
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;19;il a mal à la patte.;2.3333333333333335;1.3333333333333333
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;20;et il dort.;1.3333333333333333;1.0
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;21;il y a le le le loup qui arrive.;2.5555555555555554;1.6666666666666667
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;22;un renard qui arrive pour a- prendre une poule.;2.3333333333333335;2.2222222222222223
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;23;il restait.;1.0;1.0
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;24;que deux que deux.;1.75;1.25
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;25;le chien est venu voir le cochon.;1.7142857142857142;1.5714285714285714
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;26;pour surveiller ses poules. à le jardinier.;2.875;1.5
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;27;le jard- et le chien il disait si c'est comme ça.;2.8333333333333335;1.8333333333333333
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;28;tu as pas de travail.;2.0;1.2
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;29;alors si c'est comme ça je vais d- sinon je vais te fai- tu vas me faire une niche.;2.6;2.2
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;30;et en je v- je vais te faire je vais.;2.5;1.3
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;31;et euh en faire et après et là il surveillait les poules et le renard.;2.933333333333333;2.2
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;32;il arrive aussi pour pr- prendre des poules.;2.375;1.625
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;33;hum hum. à la nuit il y a. là et. la nuit il. il veut. oui mais il en reste encore.;3.2;1.84
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;34;et tu vas.;1.3333333333333333;1.0
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;35;me faire une niche pour le chien.;2.5714285714285716;1.4285714285714286
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;36;et en te donner du pain.;2.2857142857142856;1.2857142857142858
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;37;du pain.;1.3333333333333333;1.0
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;38;du pain chaud.;1.5;1.0
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;39;ah la nuit tombait il prenait une poule.;2.0;1.625
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;40;une petite poule.;1.3333333333333333;1.0
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;41;qu'il a qu'il per- il cogne ses dents.;2.3636363636363638;1.8181818181818181
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;42;et après il la croque dans ses dents.;2.5;1.25
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;43;et après un jour le jardinier si c'est comme ça je vais de- demander au chat.;3.6842105263157894;1.5789473684210527
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;44;eh bah il dit.;1.5;1.25
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;45;il il a eu peur.;1.8;1.0
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;46;il a dit ouvrir moi-même.;1.6;1.2
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;47;et quand.;1.0;1.0
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;48;il demande je veux plus vous vous manger promis et aussi.;2.3636363636363638;2.4545454545454546
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;49;il dit si on peut surveiller les poules du jardinier.;2.4545454545454546;2.727272727272727
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;50;parce que veut prendre les poules.;1.8333333333333333;1.6666666666666667
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;51;hum hum yeux.;1.3333333333333333;1.6666666666666667
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;52;et après après il est serpent. et il revenir dans cet endroit.;3.0;1.6153846153846154
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;53;après il faisait une petite porte et le chien est triste.;3.090909090909091;1.6363636363636365
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;54;et il dit si c'est comme ça ton traîneau et bah.;3.5;1.8333333333333333
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;55;ton marteau et bah tu vas faire une niche.;1.8888888888888888;1.7777777777777777
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;56;mais pourquoi il y a ça?. non ça là. et là on dirait du noir c'est. quoi ça?. ah et on dirait un mur parce que. la même.;4.1875;1.9375
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;57;couleur du mur.;2.5;1.5
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;58;il dit. i- il est tout content il est il est tranquille les poules ils.;3.875;1.875
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;59;le chien est tranquille le chat est tranquille.;2.125;1.625
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;60;et aussi.;1.5;1.0
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;61;hum ouais.;1.5;1.0
23;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.77.txt;62;ouais *.;1.5;1.0
24;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.91.txt;0;oui oui.;1.5;1.0
24;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.91.txt;1;c'est la fin de la.;2.0;1.1666666666666667
24;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.91.txt;2;ils rentrent chez eux.;1.75;1.25
24;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.91.txt;3;parce que. et il l'emmene là dans la grotte dans chez eux dans la grotte.;3.4705882352941178;1.411764705882353
24;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.91.txt;4;et et et et bah tu sais et après et et bah grand ours il était assis sur le fauteuil d'ours et là il lit son histoire d'ours.;3.6666666666666665;2.3
24;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.91.txt;5;il a peur du noir.;2.0;1.2
24;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.91.txt;6;oui il se cache.;1.75;1.0
24;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.91.txt;7;il se cache.;1.3333333333333333;1.0
24;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.91.txt;8;il se cache en deux sous son oreiller.;2.5;1.375
24;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.91.txt;9;le pa- il dit pourqu- le pa- le grand ours il dit pourquoi tu dors ici * endormi petit ours?.;2.210526315789474;2.3684210526315788
24;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.91.txt;10;il dit j'ai peur de quoi tu as du noir.;2.5833333333333335;2.5833333333333335
24;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.91.txt;11;il dit où ? tout autour de nous.;2.125;1.875
24;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.91.txt;12;il une petite lumière.;1.75;1.0
24;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.91.txt;13;et maintenant faut dormir.;1.5;1.0
24;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.91.txt;14;et il.;1.0;1.0
24;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.91.txt;15;j'ai peur de quoi tu as t'il. et bah.;2.6666666666666665;2.1666666666666665
24;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.91.txt;16;alors après il a donné une lanterne un petit peu plus grosse.;2.6666666666666665;2.0833333333333335
24;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.91.txt;17;et après il lui dit il /s'est faut/ remis remis dans son fauteuil d'ours il s'est remis à lire son histoire.;3.3076923076923075;2.5
24;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.91.txt;18;et et le. petit ours il arrive pas il regarde il fait le comédien il fait n'importe quoi.;3.15;1.7
24;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.91.txt;19;va pas sauter il saute pas encore.;2.5714285714285716;1.4285714285714286
24;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.91.txt;20;il pas t-il encore endormi?.;2.2;1.0
24;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.91.txt;21;j'ai peur de quoi tu as du noir tout autour de nous.;2.7857142857142856;2.2857142857142856
24;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.91.txt;22;et il dit où ?;1.5;1.0
24;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.91.txt;23;tout autour de nous.;1.75;1.25
24;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.91.txt;24;il dit il il dit je t'apporte.;2.75;1.375
24;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.91.txt;25;et après il apporté une plus grosse lanterne et maintenant après il faut dormir.;3.142857142857143;1.7857142857142858
24;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.91.txt;26;et après il. parce que j'ai peur de quoi tu as. du noir.;2.823529411764706;2.764705882352941
24;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.91.txt;27;et il dit viens on va où ?;2.0;1.2857142857142858
24;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.91.txt;28;dehors a dit le grand ours.;2.1666666666666665;1.3333333333333333
24;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.91.txt;29;il dit on va dans la nuit ?;2.2857142857142856;1.8571428571428572
24;/Users/cp/brainstorm/evalang/evalang-public/tcof/rawtextchi/long/chi_Célia_4.91.txt;30;oui mais j'ai peur de de la nuit.;2.5555555555555554;1.8888888888888888
