[1] "comme y a quelqu'un qui va mieux sur le côté.|parties_du_discours_phrase_proportion_SCONJ_sentence|0.1|0|1"
[1] "comme y a quelqu'un qui va mieux sur le côté.|graphie_phrase_variance_longueur_mots_sentence|8.775|8.775|62.8081920599"
[1] "comme y a quelqu'un qui va mieux sur le côté.|pronoms_phrase_nombre_pronoms_indefinis_sentence|3|2|18"
[1] "comme y a quelqu'un qui va mieux sur le côté.|dependances_syntaxiques_phrase_nombre_moyen_dependances_sentence|0.8181818182|0.8|0.9722222222"
[1] "comme y a quelqu'un qui va mieux sur le côté.|flexions_verbales_phrase_diversite_systemes_temps_sentence|1|1|3"
[1] "cool par contre la chaise de bébé.|dependances_syntaxiques_phrase_point_distance_moyenne_sentence|0.75|0.6666666667|2.0252029221"
[1] "cool par contre la chaise de bébé.|connecteurs_organisateurs_phrase_nombre_argumentatifs_et_concessifs_sentence|1|0|7"
[1] "cool par contre la chaise de bébé.|connecteurs_organisateurs_phrase_proportion_argumentatifs_et_concessifs_sentence|1|0|7"
[1] "bein oui.|parties_du_discours_phrase_proportion_INTJ_sentence|0.5|0.0769230769|1"
[1] "bein oui.|emotions_phrase_score_de_subjectitvite_sentence|0.01|0.01|1"
[1] "bein oui.|emotions_phrase_score_de_polarite_sentence|0.01|0.01|1"
[1] "tout le monde mange là.\net les tables de nuit tu les mets à côté des lits?|pluriels_phrase_nombre_pluriels_sentence|6|1|37"
[1] "tout le monde mange là.\net les tables de nuit tu les mets à côté des lits?|graphie_phrase_variance_longueur_mots_sentence|17.4231824417|8.775|62.8081920599"
[1] "tout le monde mange là.\net les tables de nuit tu les mets à côté des lits?|pronoms_phrase_nombre_pronoms_indefinis_sentence|3|2|18"
[1] "tout le monde mange là.\net les tables de nuit tu les mets à côté des lits?|dependances_syntaxiques_phrase_nombre_moyen_dependances_sentence|0.8095238095|0.8|0.9722222222"
[1] "tout le monde mange là.\net les tables de nuit tu les mets à côté des lits?|dependances_syntaxiques_phrase_point_distance_moyenne_sentence|0.7238095238|0.6666666667|2.0252029221"
[1] "tout le monde mange là.\net les tables de nuit tu les mets à côté des lits?|pluriels_phrase_proportion_pluriels_sentence|0.3333333333|0.1428571429|1"
[1] "tout le monde mange là.\net les tables de nuit tu les mets à côté des lits?|pronoms_phrase_proportion_pronoms_personnels_pluriels_sentence|0.0555555556|0|0.6666666667"
[1] "tout le monde mange là.\net les tables de nuit tu les mets à côté des lits?|flexions_verbales_phrase_proportion_flexions_pluriel_sentence|50|0|100"
[1] "tout le monde mange là.\net les tables de nuit tu les mets à côté des lits?|pronoms_phrase_repartition_pronoms_personnels_pluriels_sentence|0.5|0|1"
[1] "tout le monde mange là.\net les tables de nuit tu les mets à côté des lits?|parties_du_discours_phrase_proportion_CCONJ_sentence|0.0555555556|0|1"
[1] "tout le monde mange là.\net les tables de nuit tu les mets à côté des lits?|flexions_verbales_phrase_diversite_systemes_temps_sentence|1|1|3"
[1] "tout le monde mange là.\net les tables de nuit tu les mets à côté des lits?|connecteurs_organisateurs_phrase_nombre_additifs_et_integration_lineaire_sentence|1|0|19"
[1] "tout le monde mange là.\net les tables de nuit tu les mets à côté des lits?|connecteurs_organisateurs_phrase_proportion_additifs_et_integration_lineaire_sentence|1|0|19"
[1] "tout le monde mange là.\net les tables de nuit tu les mets à côté des lits?|emotions_phrase_score_de_subjectitvite_sentence|0.22|0.01|1"
[1] "tout le monde mange là.\net les tables de nuit tu les mets à côté des lits?|emotions_phrase_score_de_polarite_sentence|0.22|0.01|1"
[1] "les bébés y vont pas être dans la poussette.|pluriels_phrase_nombre_pluriels_sentence|3|1|37"
[1] "les bébés y vont pas être dans la poussette.|dependances_syntaxiques_phrase_nombre_moyen_dependances_sentence|0.8|0.8|0.9722222222"
[1] "les bébés y vont pas être dans la poussette.|dependances_syntaxiques_phrase_point_distance_moyenne_sentence|0.7|0.6666666667|2.0252029221"
[1] "les bébés y vont pas être dans la poussette.|pluriels_phrase_proportion_pluriels_sentence|0.3333333333|0.1428571429|1"
[1] "les bébés y vont pas être dans la poussette.|structures_syntaxiques_phrase_nombre_subordonnees_completives_sentence|1|0|9"
[1] "les bébés y vont pas être dans la poussette.|structures_syntaxiques_phrase_proportion_subordonnees_completives_sentence|1|0|9"
[1] "les bébés y vont pas être dans la poussette.|flexions_verbales_phrase_proportion_flexions_pluriel_sentence|100|0|100"
[1] "les bébés y vont pas être dans la poussette.|flexions_verbales_phrase_diversite_systemes_temps_sentence|1|1|3"
[1] "regarde regarde cool en plus!|structures_syntaxiques_phrase_nombre_subordonnees_completives_sentence|1|0|9"
[1] "regarde regarde cool en plus!|structures_syntaxiques_phrase_proportion_subordonnees_completives_sentence|1|0|9"
[1] "regarde regarde cool en plus!|parties_du_discours_phrase_proportion_ADV_sentence|0.2|0.1875|1"
[1] "regarde regarde cool en plus!|flexions_verbales_phrase_diversite_systemes_temps_sentence|1|1|3"
[1] "regarde regarde cool en plus!|emotions_phrase_score_de_subjectitvite_sentence|0.1875|0.01|1"
[1] "regarde regarde cool en plus!|emotions_phrase_score_de_polarite_sentence|0.1875|0.01|1"
[1] "ouais c'est une pou- c'est ça c'est la poussette que je voulais avoir.|graphie_phrase_variance_longueur_mots_sentence|15.2067871094|8.775|62.8081920599"
[1] "ouais c'est une pou- c'est ça c'est la poussette que je voulais avoir.|pronoms_phrase_nombre_pronoms_indefinis_sentence|2|2|18"
[1] "ouais c'est une pou- c'est ça c'est la poussette que je voulais avoir.|dependances_syntaxiques_phrase_nombre_moyen_dependances_sentence|0.8823529412|0.8|0.9722222222"
[1] "ouais c'est une pou- c'est ça c'est la poussette que je voulais avoir.|structures_syntaxiques_phrase_nombre_subordonnees_completives_sentence|1|0|9"
[1] "ouais c'est une pou- c'est ça c'est la poussette que je voulais avoir.|structures_syntaxiques_phrase_proportion_subordonnees_completives_sentence|1|0|9"
[1] "ouais c'est une pou- c'est ça c'est la poussette que je voulais avoir.|flexions_verbales_phrase_diversite_systemes_temps_sentence|2|1|3"
[1] "ouais c'est une pou- c'est ça c'est la poussette que je voulais avoir.|pronoms_phrase_repartition_pronoms_personnels_1e_personne_sentence|1|0.25|1"
[1] "ouais c'est une pou- c'est ça c'est la poussette que je voulais avoir.|pronoms_phrase_proportion_pronoms_personnels_1e_personne_sentence|0.0625|0.05|1"
[1] "ou- ou- non c'est des jumelles c'est des filles.|pluriels_phrase_nombre_pluriels_sentence|4|1|37"
[1] "ou- ou- non c'est des jumelles c'est des filles.|parties_du_discours_phrase_proportion_INTJ_sentence|0.0909090909|0.0769230769|1"
[1] "ou- ou- non c'est des jumelles c'est des filles.|graphie_phrase_variance_longueur_mots_sentence|9.8572501878|8.775|62.8081920599"
[1] "ou- ou- non c'est des jumelles c'est des filles.|dependances_syntaxiques_phrase_nombre_moyen_dependances_sentence|0.8333333333|0.8|0.9722222222"
[1] "ou- ou- non c'est des jumelles c'est des filles.|dependances_syntaxiques_phrase_point_distance_moyenne_sentence|0.6916666667|0.6666666667|2.0252029221"
[1] "ou- ou- non c'est des jumelles c'est des filles.|pluriels_phrase_proportion_pluriels_sentence|0.3636363636|0.1428571429|1"
[1] "ou- ou- non c'est des jumelles c'est des filles.|parties_du_discours_phrase_proportion_CCONJ_sentence|0.0909090909|0|1"
[1] "ou- ou- non c'est des jumelles c'est des filles.|flexions_verbales_phrase_diversite_systemes_temps_sentence|1|1|3"
[1] "elles s'app-.\nje sais pas encore.|pluriels_phrase_nombre_pluriels_sentence|2|1|37"
[1] "elles s'app-.\nje sais pas encore.|adverbiaux_temporels_phrase_nombre_adverbiaux_temporels_sentence|1|0|5"
[1] "elles s'app-.\nje sais pas encore.|adverbiaux_temporels_phrase_proportion_adverbiaux_temporels_sentence|1|0|5"
[1] "elles s'app-.\nje sais pas encore.|pluriels_phrase_proportion_pluriels_sentence|0.2857142857|0.1428571429|1"
[1] "elles s'app-.\nje sais pas encore.|pronoms_phrase_proportion_pronoms_personnels_pluriels_sentence|0.1428571429|0|0.6666666667"
[1] "elles s'app-.\nje sais pas encore.|flexions_verbales_phrase_proportion_flexions_pluriel_sentence|50|0|100"
[1] "elles s'app-.\nje sais pas encore.|pronoms_phrase_repartition_pronoms_personnels_pluriels_sentence|0.5|0|1"
[1] "elles s'app-.\nje sais pas encore.|parties_du_discours_phrase_proportion_ADV_sentence|0.2857142857|0.1875|1"
[1] "elles s'app-.\nje sais pas encore.|flexions_verbales_phrase_diversite_systemes_temps_sentence|1|1|3"
[1] "elles s'app-.\nje sais pas encore.|pronoms_phrase_repartition_pronoms_personnels_1e_personne_sentence|0.3333333333|0.25|1"
[1] "elles s'app-.\nje sais pas encore.|pronoms_phrase_proportion_pronoms_personnels_1e_personne_sentence|0.1428571429|0.05|1"
[1] "on donnera les prénoms après.\nle bieron.|pluriels_phrase_nombre_pluriels_sentence|2|1|37"
[1] "on donnera les prénoms après.\nle bieron.|connecteurs_organisateurs_phrase_nombre_connecteurs_temporels_sentence|1|0|5"
[1] "on donnera les prénoms après.\nle bieron.|connecteurs_organisateurs_phrase_proportion_connecteurs_temporels_sentence|1|0|5"
[1] "on donnera les prénoms après.\nle bieron.|pronoms_phrase_nombre_pronoms_indefinis_sentence|3|2|18"
[1] "on donnera les prénoms après.\nle bieron.|dependances_syntaxiques_phrase_point_distance_moyenne_sentence|0.6666666667|0.6666666667|2.0252029221"
[1] "on donnera les prénoms après.\nle bieron.|pluriels_phrase_proportion_pluriels_sentence|0.2857142857|0.1428571429|1"
[1] "on donnera les prénoms après.\nle bieron.|flexions_verbales_phrase_diversite_systemes_temps_sentence|1|1|3"
[1] "ouais les deux vont au lit.|pluriels_phrase_nombre_pluriels_sentence|3|1|37"
[1] "ouais les deux vont au lit.|parties_du_discours_phrase_proportion_INTJ_sentence|0.1428571429|0.0769230769|1"
[1] "ouais les deux vont au lit.|pluriels_phrase_proportion_pluriels_sentence|0.4285714286|0.1428571429|1"
[1] "ouais les deux vont au lit.|flexions_verbales_phrase_proportion_flexions_pluriel_sentence|100|0|100"
[1] "ouais les deux vont au lit.|flexions_verbales_phrase_diversite_systemes_temps_sentence|1|1|3"
[1] "j'emprunte juste la le lit d'un le coucher je le mettrai après.|connecteurs_organisateurs_phrase_nombre_connecteurs_temporels_sentence|1|0|5"
[1] "j'emprunte juste la le lit d'un le coucher je le mettrai après.|connecteurs_organisateurs_phrase_proportion_connecteurs_temporels_sentence|1|0|5"
[1] "j'emprunte juste la le lit d'un le coucher je le mettrai après.|graphie_phrase_variance_longueur_mots_sentence|13.0521137026|8.775|62.8081920599"
[1] "j'emprunte juste la le lit d'un le coucher je le mettrai après.|pronoms_phrase_nombre_pronoms_indefinis_sentence|2|2|18"
[1] "j'emprunte juste la le lit d'un le coucher je le mettrai après.|dependances_syntaxiques_phrase_nombre_moyen_dependances_sentence|0.8666666667|0.8|0.9722222222"
[1] "j'emprunte juste la le lit d'un le coucher je le mettrai après.|flexions_verbales_phrase_diversite_systemes_temps_sentence|2|1|3"
[1] "j'emprunte juste la le lit d'un le coucher je le mettrai après.|pronoms_phrase_repartition_pronoms_personnels_1e_personne_sentence|0.5|0.25|1"
[1] "j'emprunte juste la le lit d'un le coucher je le mettrai après.|pronoms_phrase_proportion_pronoms_personnels_1e_personne_sentence|0.1428571429|0.05|1"
[1] "j'emprunte juste la le lit d'un le coucher je le mettrai après.|emotions_phrase_score_de_subjectitvite_sentence|0.22|0.01|1"
[1] "j'emprunte juste la le lit d'un le coucher je le mettrai après.|emotions_phrase_score_de_polarite_sentence|0.22|0.01|1"
[1] "les biberons.|pluriels_phrase_nombre_pluriels_sentence|2|1|37"
[1] "les biberons.|pluriels_phrase_proportion_pluriels_sentence|1|0.1428571429|1"
[1] "les bib- le biberon on le met là.\nles petits animaux?|pluriels_phrase_nombre_pluriels_sentence|5|1|37"
[1] "les bib- le biberon on le met là.\nles petits animaux?|graphie_phrase_variance_longueur_mots_sentence|9.7370398197|8.775|62.8081920599"
[1] "les bib- le biberon on le met là.\nles petits animaux?|pronoms_phrase_nombre_pronoms_indefinis_sentence|2|2|18"
[1] "les bib- le biberon on le met là.\nles petits animaux?|pluriels_phrase_proportion_pluriels_sentence|0.4545454545|0.1428571429|1"
[1] "les bib- le biberon on le met là.\nles petits animaux?|flexions_verbales_phrase_diversite_systemes_temps_sentence|1|1|3"
[1] "euh on va pas s'en on ne s'en occupe pas pour l'instant.|graphie_phrase_variance_longueur_mots_sentence|14.4263703704|8.775|62.8081920599"
[1] "euh on va pas s'en on ne s'en occupe pas pour l'instant.|pronoms_phrase_nombre_pronoms_indefinis_sentence|3|2|18"
[1] "euh on va pas s'en on ne s'en occupe pas pour l'instant.|dependances_syntaxiques_phrase_nombre_moyen_dependances_sentence|0.875|0.8|0.9722222222"
[1] "euh on va pas s'en on ne s'en occupe pas pour l'instant.|adverbiaux_temporels_phrase_nombre_adverbiaux_temporels_sentence|1|0|5"
[1] "euh on va pas s'en on ne s'en occupe pas pour l'instant.|adverbiaux_temporels_phrase_proportion_adverbiaux_temporels_sentence|1|0|5"
[1] "euh on va pas s'en on ne s'en occupe pas pour l'instant.|parties_du_discours_phrase_proportion_ADV_sentence|0.2|0.1875|1"
[1] "euh on va pas s'en on ne s'en occupe pas pour l'instant.|flexions_verbales_phrase_diversite_systemes_temps_sentence|1|1|3"
[1] "euh on va pas s'en on ne s'en occupe pas pour l'instant.|emotions_phrase_score_de_subjectitvite_sentence|0.1|0.01|1"
[1] "euh on va pas s'en on ne s'en occupe pas pour l'instant.|emotions_phrase_score_de_polarite_sentence|0.1|0.01|1"
[1] "oui s'il te plaît.|parties_du_discours_phrase_proportion_SCONJ_sentence|0.2|0|1"
[1] "oui s'il te plaît.|connecteurs_organisateurs_phrase_nombre_explicatifs_et_justificatifs_sentence|1|0|5"
[1] "oui s'il te plaît.|connecteurs_organisateurs_phrase_proportion_explicatifs_et_justificatifs_sentence|1|0|5"
[1] "oui s'il te plaît.|parties_du_discours_phrase_proportion_INTJ_sentence|0.2|0.0769230769|1"
[1] "oui s'il te plaît.|dependances_syntaxiques_phrase_point_distance_moyenne_sentence|1|0.6666666667|2.0252029221"
[1] "oui s'il te plaît.|structures_syntaxiques_phrase_nombre_subordonnees_completives_sentence|1|0|9"
[1] "oui s'il te plaît.|structures_syntaxiques_phrase_proportion_subordonnees_completives_sentence|1|0|9"
[1] "oui s'il te plaît.|flexions_verbales_phrase_diversite_systemes_temps_sentence|1|1|3"
[1] "oui s'il te plaît.|emotions_phrase_score_de_subjectitvite_sentence|0.055|0.01|1"
[1] "oui s'il te plaît.|emotions_phrase_score_de_polarite_sentence|0.055|0.01|1"
[1] "les fleurs?\ntu peux les mettre sur la table de nuit des hein une table de nuit?|pluriels_phrase_nombre_pluriels_sentence|5|1|37"
[1] "les fleurs?\ntu peux les mettre sur la table de nuit des hein une table de nuit?|graphie_phrase_variance_longueur_mots_sentence|17.2976680384|8.775|62.8081920599"
[1] "les fleurs?\ntu peux les mettre sur la table de nuit des hein une table de nuit?|pronoms_phrase_nombre_pronoms_indefinis_sentence|3|2|18"
[1] "les fleurs?\ntu peux les mettre sur la table de nuit des hein une table de nuit?|dependances_syntaxiques_phrase_nombre_moyen_dependances_sentence|0.85|0.8|0.9722222222"
[1] "les fleurs?\ntu peux les mettre sur la table de nuit des hein une table de nuit?|dependances_syntaxiques_phrase_point_distance_moyenne_sentence|0.7583333333|0.6666666667|2.0252029221"
[1] "les fleurs?\ntu peux les mettre sur la table de nuit des hein une table de nuit?|pluriels_phrase_proportion_pluriels_sentence|0.2777777778|0.1428571429|1"
[1] "les fleurs?\ntu peux les mettre sur la table de nuit des hein une table de nuit?|pronoms_phrase_proportion_pronoms_personnels_pluriels_sentence|0.0555555556|0|0.6666666667"
[1] "les fleurs?\ntu peux les mettre sur la table de nuit des hein une table de nuit?|structures_syntaxiques_phrase_nombre_subordonnees_completives_sentence|1|0|9"
[1] "les fleurs?\ntu peux les mettre sur la table de nuit des hein une table de nuit?|structures_syntaxiques_phrase_proportion_subordonnees_completives_sentence|1|0|9"
[1] "les fleurs?\ntu peux les mettre sur la table de nuit des hein une table de nuit?|pronoms_phrase_repartition_pronoms_personnels_pluriels_sentence|0.5|0|1"
[1] "les fleurs?\ntu peux les mettre sur la table de nuit des hein une table de nuit?|flexions_verbales_phrase_diversite_systemes_temps_sentence|1|1|3"
[1] "oui comme ça.|parties_du_discours_phrase_proportion_INTJ_sentence|0.3333333333|0.0769230769|1"
[1] "oui comme ça.|dependances_syntaxiques_phrase_point_distance_moyenne_sentence|0.75|0.6666666667|2.0252029221"
[1] "oui comme ça.|emotions_phrase_score_de_subjectitvite_sentence|0.01|0.01|1"
[1] "oui comme ça.|emotions_phrase_score_de_polarite_sentence|0.01|0.01|1"
[1] "alors alors alors.|connecteurs_organisateurs_phrase_nombre_connecteurs_temporels_sentence|2|0|5"
[1] "alors alors alors.|connecteurs_organisateurs_phrase_proportion_connecteurs_temporels_sentence|2|0|5"
[1] "alors alors alors.|parties_du_discours_phrase_proportion_ADV_sentence|1|0.1875|1"
[1] "la poussette on va la mettre dans la chambre des parents.|pluriels_phrase_nombre_pluriels_sentence|2|1|37"
[1] "la poussette on va la mettre dans la chambre des parents.|graphie_phrase_variance_longueur_mots_sentence|10.6666666667|8.775|62.8081920599"
[1] "la poussette on va la mettre dans la chambre des parents.|pluriels_phrase_proportion_pluriels_sentence|0.1666666667|0.1428571429|1"
[1] "la poussette on va la mettre dans la chambre des parents.|structures_syntaxiques_phrase_nombre_subordonnees_completives_sentence|1|0|9"
[1] "la poussette on va la mettre dans la chambre des parents.|structures_syntaxiques_phrase_proportion_subordonnees_completives_sentence|1|0|9"
[1] "la poussette on va la mettre dans la chambre des parents.|flexions_verbales_phrase_diversite_systemes_temps_sentence|1|1|3"
[1] "mais j'ai décroché.|parties_du_discours_phrase_proportion_CCONJ_sentence|0.25|0|1"
[1] "mais j'ai décroché.|flexions_verbales_phrase_diversite_systemes_temps_sentence|1|1|3"
[1] "mais j'ai décroché.|pronoms_phrase_repartition_pronoms_personnels_1e_personne_sentence|1|0.25|1"
[1] "mais j'ai décroché.|pronoms_phrase_proportion_pronoms_personnels_1e_personne_sentence|0.25|0.05|1"
[1] "mais j'ai décroché.|connecteurs_organisateurs_phrase_nombre_argumentatifs_et_concessifs_sentence|1|0|7"
[1] "mais j'ai décroché.|connecteurs_organisateurs_phrase_proportion_argumentatifs_et_concessifs_sentence|1|0|7"
[1] "je raccroche?\nouais je veux bien.|structures_syntaxiques_phrase_nombre_subordonnees_completives_sentence|1|0|9"
[1] "je raccroche?\nouais je veux bien.|structures_syntaxiques_phrase_proportion_subordonnees_completives_sentence|1|0|9"
[1] "je raccroche?\nouais je veux bien.|parties_du_discours_phrase_proportion_ADV_sentence|0.3333333333|0.1875|1"
[1] "je raccroche?\nouais je veux bien.|flexions_verbales_phrase_diversite_systemes_temps_sentence|1|1|3"
[1] "je raccroche?\nouais je veux bien.|pronoms_phrase_repartition_pronoms_personnels_1e_personne_sentence|1|0.25|1"
[1] "je raccroche?\nouais je veux bien.|pronoms_phrase_proportion_pronoms_personnels_1e_personne_sentence|0.3333333333|0.05|1"
[1] "oh ce sera ça.|parties_du_discours_phrase_proportion_INTJ_sentence|0.25|0.0769230769|1"
[1] "oh ce sera ça.|flexions_verbales_phrase_diversite_systemes_temps_sentence|1|1|3"
[1] "cool c'est bon.|flexions_verbales_phrase_diversite_systemes_temps_sentence|1|1|3"
[1] "cool c'est bon.|emotions_phrase_score_de_subjectitvite_sentence|0.7|0.01|1"
[1] "cool c'est bon.|emotions_phrase_score_de_polarite_sentence|0.7|0.01|1"
[1] "mais on va pas.|parties_du_discours_phrase_proportion_ADV_sentence|0.25|0.1875|1"
[1] "mais on va pas.|parties_du_discours_phrase_proportion_CCONJ_sentence|0.25|0|1"
[1] "mais on va pas.|flexions_verbales_phrase_diversite_systemes_temps_sentence|1|1|3"
[1] "mais on va pas.|connecteurs_organisateurs_phrase_nombre_argumentatifs_et_concessifs_sentence|1|0|7"
[1] "mais on va pas.|connecteurs_organisateurs_phrase_proportion_argumentatifs_et_concessifs_sentence|1|0|7"
[1] "le cartable on va le mettre là.\nxxx mais y en a pas dans ma famille qui ont perdu des cheveux.|pluriels_phrase_nombre_pluriels_sentence|3|1|37"
[1] "le cartable on va le mettre là.\nxxx mais y en a pas dans ma famille qui ont perdu des cheveux.|graphie_phrase_variance_longueur_mots_sentence|20.4402332362|8.775|62.8081920599"
[1] "le cartable on va le mettre là.\nxxx mais y en a pas dans ma famille qui ont perdu des cheveux.|pronoms_phrase_nombre_pronoms_indefinis_sentence|3|2|18"
[1] "le cartable on va le mettre là.\nxxx mais y en a pas dans ma famille qui ont perdu des cheveux.|dependances_syntaxiques_phrase_nombre_moyen_dependances_sentence|0.8695652174|0.8|0.9722222222"
[1] "le cartable on va le mettre là.\nxxx mais y en a pas dans ma famille qui ont perdu des cheveux.|pluriels_phrase_proportion_pluriels_sentence|0.1428571429|0.1428571429|1"
[1] "le cartable on va le mettre là.\nxxx mais y en a pas dans ma famille qui ont perdu des cheveux.|structures_syntaxiques_phrase_nombre_subordonnees_completives_sentence|1|0|9"
[1] "le cartable on va le mettre là.\nxxx mais y en a pas dans ma famille qui ont perdu des cheveux.|structures_syntaxiques_phrase_proportion_subordonnees_completives_sentence|1|0|9"
[1] "le cartable on va le mettre là.\nxxx mais y en a pas dans ma famille qui ont perdu des cheveux.|flexions_verbales_phrase_proportion_flexions_pluriel_sentence|25|0|100"
[1] "le cartable on va le mettre là.\nxxx mais y en a pas dans ma famille qui ont perdu des cheveux.|parties_du_discours_phrase_proportion_CCONJ_sentence|0.0476190476|0|1"
[1] "le cartable on va le mettre là.\nxxx mais y en a pas dans ma famille qui ont perdu des cheveux.|flexions_verbales_phrase_diversite_systemes_temps_sentence|2|1|3"
[1] "le cartable on va le mettre là.\nxxx mais y en a pas dans ma famille qui ont perdu des cheveux.|connecteurs_organisateurs_phrase_nombre_argumentatifs_et_concessifs_sentence|1|0|7"
[1] "le cartable on va le mettre là.\nxxx mais y en a pas dans ma famille qui ont perdu des cheveux.|connecteurs_organisateurs_phrase_proportion_argumentatifs_et_concessifs_sentence|1|0|7"
[1] "ouais xxx.|parties_du_discours_phrase_proportion_INTJ_sentence|0.5|0.0769230769|1"
[1] "ça c'est la petite fille.|flexions_verbales_phrase_diversite_systemes_temps_sentence|1|1|3"
[1] "ça c'est la petite fille.|emotions_phrase_score_de_subjectitvite_sentence|0.1|0.01|1"
[1] "ça c'est la petite fille.|emotions_phrase_score_de_polarite_sentence|0.1|0.01|1"
[1] "alors alors tu me prends un chat.|connecteurs_organisateurs_phrase_nombre_connecteurs_temporels_sentence|1|0|5"
[1] "alors alors tu me prends un chat.|connecteurs_organisateurs_phrase_proportion_connecteurs_temporels_sentence|1|0|5"
[1] "alors alors tu me prends un chat.|parties_du_discours_phrase_proportion_ADV_sentence|0.2857142857|0.1875|1"
[1] "alors alors tu me prends un chat.|flexions_verbales_phrase_diversite_systemes_temps_sentence|1|1|3"
[1] "alors alors tu me prends un chat.|pronoms_phrase_repartition_pronoms_personnels_1e_personne_sentence|0.5|0.25|1"
[1] "alors alors tu me prends un chat.|pronoms_phrase_proportion_pronoms_personnels_1e_personne_sentence|0.1428571429|0.05|1"
[1] "n'importe lequel.|parties_du_discours_phrase_proportion_ADV_sentence|0.3333333333|0.1875|1"
[1] "n'importe lequel.|flexions_verbales_phrase_diversite_systemes_temps_sentence|1|1|3"
[1] "oui c'est leur chat.|parties_du_discours_phrase_proportion_INTJ_sentence|0.2|0.0769230769|1"
[1] "oui c'est leur chat.|flexions_verbales_phrase_diversite_systemes_temps_sentence|1|1|3"
[1] "oui c'est leur chat.|emotions_phrase_score_de_subjectitvite_sentence|0.01|0.01|1"
[1] "oui c'est leur chat.|emotions_phrase_score_de_polarite_sentence|0.01|0.01|1"
[1] "le ch- y aura un chat.|flexions_verbales_phrase_diversite_systemes_temps_sentence|1|1|3"
[1] "les chats y seront dans le panier.|pluriels_phrase_nombre_pluriels_sentence|3|1|37"
[1] "les chats y seront dans le panier.|pluriels_phrase_proportion_pluriels_sentence|0.4285714286|0.1428571429|1"
[1] "les chats y seront dans le panier.|flexions_verbales_phrase_proportion_flexions_pluriel_sentence|100|0|100"
[1] "les chats y seront dans le panier.|flexions_verbales_phrase_diversite_systemes_temps_sentence|1|1|3"
[1] "tous les chats dans un panier comme c'est que des chats.|pluriels_phrase_nombre_pluriels_sentence|5|1|37"
[1] "tous les chats dans un panier comme c'est que des chats.|parties_du_discours_phrase_proportion_SCONJ_sentence|0.0833333333|0|1"
[1] "tous les chats dans un panier comme c'est que des chats.|graphie_phrase_variance_longueur_mots_sentence|10.828125|8.775|62.8081920599"
[1] "tous les chats dans un panier comme c'est que des chats.|dependances_syntaxiques_phrase_nombre_moyen_dependances_sentence|0.8461538462|0.8|0.9722222222"
[1] "tous les chats dans un panier comme c'est que des chats.|pluriels_phrase_proportion_pluriels_sentence|0.4166666667|0.1428571429|1"
[1] "tous les chats dans un panier comme c'est que des chats.|flexions_verbales_phrase_diversite_systemes_temps_sentence|1|1|3"
[1] "tous les chats dans un panier comme c'est que des chats.|emotions_phrase_score_de_subjectitvite_sentence|0.22|0.01|1"
[1] "tous les chats dans un panier comme c'est que des chats.|emotions_phrase_score_de_polarite_sentence|0.22|0.01|1"
[1] "je sais pas encore.|adverbiaux_temporels_phrase_nombre_adverbiaux_temporels_sentence|1|0|5"
[1] "je sais pas encore.|adverbiaux_temporels_phrase_proportion_adverbiaux_temporels_sentence|1|0|5"
[1] "je sais pas encore.|parties_du_discours_phrase_proportion_ADV_sentence|0.5|0.1875|1"
[1] "je sais pas encore.|flexions_verbales_phrase_diversite_systemes_temps_sentence|1|1|3"
[1] "je sais pas encore.|pronoms_phrase_repartition_pronoms_personnels_1e_personne_sentence|1|0.25|1"
[1] "je sais pas encore.|pronoms_phrase_proportion_pronoms_personnels_1e_personne_sentence|0.25|0.05|1"
[1] "je te l'ai dit.|flexions_verbales_phrase_diversite_systemes_temps_sentence|1|1|3"
[1] "je te l'ai dit.|pronoms_phrase_repartition_pronoms_personnels_1e_personne_sentence|0.3333333333|0.25|1"
[1] "je te l'ai dit.|pronoms_phrase_proportion_pronoms_personnels_1e_personne_sentence|0.2|0.05|1"
[1] "quand il j'aurai fini on les mettra.|pluriels_phrase_nombre_pluriels_sentence|1|1|37"
[1] "quand il j'aurai fini on les mettra.|parties_du_discours_phrase_proportion_SCONJ_sentence|0.125|0|1"
[1] "quand il j'aurai fini on les mettra.|connecteurs_organisateurs_phrase_nombre_connecteurs_temporels_sentence|1|0|5"
[1] "quand il j'aurai fini on les mettra.|connecteurs_organisateurs_phrase_proportion_connecteurs_temporels_sentence|1|0|5"
[1] "quand il j'aurai fini on les mettra.|pronoms_phrase_proportion_pronoms_personnels_pluriels_sentence|0.125|0|0.6666666667"
[1] "quand il j'aurai fini on les mettra.|pronoms_phrase_repartition_pronoms_personnels_pluriels_sentence|0.3333333333|0|1"
[1] "quand il j'aurai fini on les mettra.|flexions_verbales_phrase_diversite_systemes_temps_sentence|2|1|3"
[1] "quand il j'aurai fini on les mettra.|pronoms_phrase_repartition_pronoms_personnels_1e_personne_sentence|0.3333333333|0.25|1"
[1] "quand il j'aurai fini on les mettra.|pronoms_phrase_proportion_pronoms_personnels_1e_personne_sentence|0.125|0.05|1"
[1] "la poussette on la on la met là.\nah ouais hein.|parties_du_discours_phrase_proportion_INTJ_sentence|0.1818181818|0.0769230769|1"
[1] "la poussette on la on la met là.\nah ouais hein.|graphie_phrase_variance_longueur_mots_sentence|10.0796393689|8.775|62.8081920599"
