alors	ADV	alors
pas	ADV	pas
c'	PRO:cls	ce
est	VER:pres	être
pas	ADV	pas
vous	PRO:ton	vous
qui	PRO:rel	qui
avait	AUX:impf	avoir
décidé	VER:pper	décider
de	PRP	de
le	PRO:clo	le
dire	VER:infi	dire
ça	PRO:cls	ça
fait	VER:pres	faire
toujours	ADV	toujours
ça	PRO:ton	ça
et	KON	et
puis	KON	puis
surtout	ADV	surtout
euh	INT	euh
voilà	FNO	voilà
les	DET:def	le
les	DET:def	le
jeunes	ADJ	jeune
entre	PRP	entre
eux	PRO:ton	eux
sont	VER:pres	être
très	ADV	très
durs	ADJ	dur
alors	ADV	alors
on	PRO:cls	on
parle	VER:pres	parler
de	PRP	de
ce	PRO:dem	ce
qui	PRO:rel	qui
est	VER:pres	être
des	DET:ind	un
gens	NOM	gens
qui	PRO:rel	qui
ont	VER:pres	avoir
seize	NUM	@card@
ou	KON	ou
dix-sept	NUM	@card@
ans	NOM	an
maintenant	ADV	maintenant
euh	INT	euh
si	KON	si
on	PRO:cls	on
parle	VER:pres	parler
des	DET:ind	un
gens	NOM	gens
euh	INT	euh
que	KON	que
soit	KON	soit
l'	DET:def	le
âge	NOM	âge
hein	INT	hein
beaucoup	ADV	beaucoup
de	PRP	de
personnes	NOM	personne
ont	AUX:pres	avoir
dû	VER:pper	devoir
vivre	VER:infi	vivre
dans	PRP	dans
le	DET:def	le
mensonge	NOM	mensonge
à	PRP	à
cause	NOM	cause
des	PRP:det	du
de	PRP	de
la	DET:def	le
société	NOM	société
beaucoup	ADV	beaucoup
de	PRP	de
personnes	NOM	personne
ont	AUX:pres	avoir
dû	VER:pper	devoir
avoir	VER:infi	avoir
se	PRO:clo	se
créer	VER:infi	créer
une	DET:ind	un
fausse	VER:pres	fausser
vie	NOM	vie
se	PRO:clo	se
marier	VER:infi	marier
avoir	VER:infi	avoir
des	DET:ind	un
enfants	NOM	enfant
non	FNO	non
pas	ADV	pas
qu'	KON	que
ils	PRO:cls	il
aimaient	VER:impf	aimer
pas	ADV	pas
la	DET:def	le
personne	NOM	personne
avec	PRP	avec
qui	PRO:rel	qui
ils	PRO:cls	il
étaient	VER:impf	être
mais	KON	mais
ils	PRO:cls	il
n'	ADV	ne
ont	AUX:pres	avoir
pas	ADV	pas
pu	VER:pper	pouvoir
vivre	VER:infi	vivre
la	DET:def	le
vie	NOM	vie
qu'	KON	que
ils	PRO:cls	il
auraient	AUX:cond	avoir
dû	VER:pper	devoir
vivre	VER:infi	vivre
donc	ADV	donc
beaucoup	ADV	beaucoup
se	PRO:clo	se
disent	VER:pres	dire
maintenant	ADV	maintenant
ça	PRO:cls	ça
suffit	VER:pres	suffire
euh	INT	euh
je	PRO:cls	je
veux	VER:pres	vouloir
vivre	VER:infi	vivre
en	PRP	en
accord	NOM	accord
avec	PRP	avec
moi-même	PRO:ton	moi-même
euh	INT	euh
voilà	FNO	voilà
mais	KON	mais
c'	PRO:cls	ce
est	VER:pres	être
des	DET:ind	un
questions	NOM	question
difficiles	ADJ	difficile
maintenant	ADV	maintenant
on	PRO:cls	on
parle	VER:pres	parler
aussi	ADV	aussi
de	PRP	de
de	PRP	de
plein	ADV	plein
d'	PRP	un
autres	ADJ	autre
euh	INT	euh
pleins	ADJ	plein
d'	DET:ind	un
autres	ADJ	autre
choses	NOM	chose
mais	KON	mais
euh	INT	euh
voilà	FNO	voilà
que	KON	que
ce	PRO:dem	ce
soit	VER:subp	être
pour	PRP	pour
une	DET:ind	un
femme	NOM	femme
ou	KON	ou
pour	PRP	pour
un	DET:ind	un
homme	NOM	homme
hein	INT	hein
parce	TRC	parce
que	KON	que
euh	INT	euh
être	VER:infi	être
euh	INT	euh
euh	INT	euh
une	DET:ind	un
femme	NOM	femme
être	VER:infi	être
lesbienne	ADJ	lesbien
euh	INT	euh
c'	PRO:cls	ce
est	VER:pres	être
pas	ADV	pas
t-	TRC	t-
voilà	FNO	voilà
ça	PRO:cls	ça
reste	VER:pres	rester
aussi	ADV	aussi
compliqué	VER:pper	compliquer
même	ADV	même
si	KON	si
même	ADV	même
si	KON	si
encore	ADV	encore
une	DET:ind	un
fois	NOM	fois
ce	PRO:dem	ce
qui	PRO:rel	qui
montre	VER:pres	montrer
qu'	KON	que
on	PRO:cls	on
est	VER:pres	être
vraiment	ADV	vraiment
dans	PRP	dans
une	DET:ind	un
société	NOM	société
hétéronormée	ADJ	<unknown>
quand	KON	quand
on	PRO:cls	on
pense	VER:pres	penser
deux	NUM	@card@
femmes	NOM	femme
ensemble	ADV	ensemble
euh	INT	euh
quand	KON	quand
je	PRO:cls	je
dis	VER:pres	dire
on	PRO:cls	on
c'	PRO:cls	ce
est-à-dire	VER:cond	<unknown>
les	DET:def	le
les	DET:def	le
hommes	NOM	homme
grégaires	ADJ	grégaire
et	KON	et
cetera	VER:futu	<unknown>
euh	INT	euh
ils	PRO:cls	il
disent	VER:pres	dire
ils	PRO:cls	il
ont	VER:pres	avoir
tout	PRO:ind	tout
de	PRP	de
suite	NOM	suite
cette	DET:dem	ce
image	NOM	image
-moi	PRO:clo	moi
excuse	VER:impe	excuser
je	PRO:cls	je
suis	VER:pres	être
un	DET:ind	un
peu	NOM	peu
vulgaire	ADJ	vulgaire
voilà	FNO	voilà
deux	NUM	@card@
femmes	NOM	femme
ensemble	ADV	ensemble
ils	PRO:cls	il
s'	PRO:clo	se
imaginent	VER:pres	imaginer
voilà	FNO	voilà
euh	INT	euh
c'	PRO:cls	ce
est	VER:pres	être
pas	ADV	pas
c'	PRO:cls	ce
est	VER:pres	être
excitant	ADJ	excitant
voilà	FNO	voilà
euh	INT	euh
par	PRP	par
contre	ADV	contre
tu	PRO:cls	tu
leur	PRO:clo	lui
dis	VER:pres	dire
deux	NUM	@card@
hommes	NOM	homme
ensemble	ADV	ensemble
ils	PRO:cls	il
ont	VER:pres	avoir
ce	DET:dem	ce
ce	DET:dem	ce
ce	DET:dem	ce
rejet	NOM	rejet
et	KON	et
cetera	VER:futu	<unknown>
ça	PRO:cls	ça
les	PRO:clo	le
répugne	VER:pres	répugner
un	DET:ind	un
peu	NOM	peu
voilà	FNO	voilà
et	KON	et
enco-	TRC	<unknown>
encore	ADV	encore
une	DET:ind	un
fois	NOM	fois
ce	PRO:cls	ce
sont	VER:pres	être
des	DET:ind	un
voilà	FNO	voilà
c'	PRO:cls	ce
est	VER:pres	être
c'	PRO:cls	ce
est	VER:pres	être
l'	DET:def	le
amour	NOM	amour
je	PRO:cls	je
veux	VER:pres	vouloir
dire	VER:infi	dire
rappelle	VER:pres	rappeler
que	KON	que
le	DET:def	le
mot	NOM	mot
amour	NOM	amour
il	PRO:cls	il
est	VER:pres	être
masculin	ADJ	masculin
et	KON	et
féminin	ADJ	féminin
des	DET:ind	un
amours	NOM	amour
féminines	ADJ	féminin
un	DET:ind	un
amour	NOM	amour
masculin	ADJ	masculin
donc	ADV	donc
du	PRP:det	du
coup	NOM	coup
ce	PRO:dem	ce
qui	PRO:rel	qui
montre	VER:pres	montrer
bien	ADV	bien
grammaticalement	ADV	grammaticalement
qu'	KON	que
on	PRO:cls	on
aime	VER:pres	aimer
une	DET:ind	un
homme	NOM	homme
un	DET:ind	un
homme	NOM	homme
une	DET:ind	un
femme	NOM	femme
peu	NOM	peu
importe	VER:pres	importer
tant	ADV	tant
q-	TRC	<unknown>
tant	ADV	tant
que	KON	que
le	DET:def	le
sentiment	NOM	sentiment
d'	PRP	un
amour	NOM	amour
est	VER:pres	être
là	ADV	là
qui	PRO:rel	qui
-nous	PRO:cls	nous
sommes	VER:pres	être
pour	PRP	pour
juger	VER:infi	juger
c'	PRO:cls	ce
est	VER:pres	être
beau	ADJ	beau
ça	PRO:ton	ça
on	PRO:cls	on
va	VER:pres	aller
pas	ADV	pas
ben	INT	ben
c'	PRO:cls	ce
est	VER:pres	être
non	FNO	non
mais	KON	mais
non	FNO	non
c'	PRO:cls	ce
est	VER:pres	être
vrai	ADJ	vrai
c'	PRO:cls	ce
est	VER:pres	être
npn	ADJ	<unknown>
mais	KON	mais
je	PRO:cls	je
euh	INT	euh
c'	PRO:cls	ce
est	VER:pres	être
bien	ADV	bien
de	PRP	de
prendre	VER:infi	prendre
le	DET:def	le
mot	NOM	mot
amour	NOM	amour
comme	KON	comme
exemple	NOM	exemple
enfin	ADV	enfin
ben	INT	ben
tout	ADV	tout
à	PRP	à
fait	NOM	fait
parce	TRC	parce
que	KON	que
là	ADV	là
c'	PRO:cls	ce
est	VER:pres	être
c'	PRO:cls	ce
est	VER:pres	être
c'	PRO:cls	ce
est	VER:pres	être
ce	PRO:dem	ce
dont	PRO:rel	dont
on	PRO:cls	on
parle	VER:pres	parler
on	PRO:cls	on
s-	TRC	s-
et	KON	et
ce	PRO:dem	ce
dont	PRO:rel	dont
on	PRO:cls	on
devrait	VER:cond	devoir
parler	VER:infi	parler
qu'	KON	que
on	PRO:cls	on
choisisse	VER:subp	choisir
d'	PRP	un
aimer	VER:infi	aimer
un	DET:ind	un
homme	NOM	homme
enfin	ADV	enfin
d'	PRP	un
ailleurs	ADV	ailleurs
on	PRO:cls	on
choisit	VER:pres	choisir
pas	ADV	pas
on	PRO:cls	on
aime	VER:pres	aimer
un	DET:ind	un
homme	NOM	homme
on	PRO:cls	on
aime	VER:pres	aimer
une	DET:ind	un
femme	NOM	femme
euh	INT	euh
c'	PRO:cls	ce
est	VER:pres	être
comme	KON	comme
ça	PRO:ton	ça
point	NOM	point
barre	NOM	barre
quoi	INT	quoi
à	PRP	à
partir	VER:infi	partir
de	PRP	de
là	ADV	là
euh	INT	euh
euh	INT	euh
voilà	FNO	voilà
après	ADV	après
effectivement	ADV	effectivement
peut-être	ADV	peut-être
certaines	DET:ind	certains
personnes	NOM	personne
ont	VER:pres	avoir
peur	NOM	peur
euh	INT	euh
sont	VER:pres	être
euh	INT	euh
quand	KON	quand
je	PRO:cls	je
dis	VER:pres	dire
c-	TRC	c-
quand	KON	quand
je	PRO:cls	je
parle	VER:pres	parler
des	DET:ind	un
personnes	NOM	personne
qui	PRO:rel	qui
ont	VER:pres	avoir
peur	NOM	peur
c'	PRO:cls	ce
est	VER:pres	être
qui	PRO:rel	qui
jugent	VER:pres	juger
parce	TRC	parce
qu'	KON	que
il	PRO:cls	il
est	VER:pres	être
facile	ADJ	facile
de	PRP	de
mettre	VER:infi	mettre
des	DET:ind	un
gens	NOM	gens
dans	PRP	dans
des	DET:ind	un
cadres	NOM	cadre
d'	PRP	un
ailleurs	ADV	ailleurs
c'	PRO:cls	ce
est	VER:pres	être
bien	ADV	bien
simple	ADJ	simple
hein	INT	hein
regardez	VER:impe	regarder
encore	ADV	encore
maintenant	ADV	maintenant
on	PRO:cls	on
porte	VER:pres	porter
du	DET:par	du
rose	ADJ	rose
on	PRO:cls	on
est	AUX:pres	être
catalogué	VER:pper	cataloguer
euh	INT	euh
homosexuel	ADJ	homosexuel
donc	ADV	donc
là	ADV	là
on	PRO:cls	on
est	VER:pres	être
sur	PRP	sur
la	DET:def	le
question	NOM	question
du	PRP:det	du
genre	NOM	genre
euh	INT	euh
aussi	ADV	aussi
donc	ADV	donc
là	ADV	là
je	PRO:cls	je
schématise	VER:pres	schématiser
/quand	ADJ	<unknown>
je	PRO:cls	je
dis	VER:pres	dire
ça	PRO:ton	ça
par	PRP	par
exemple/	MLT	<unknown>
exactement	ADV	exactement
la	DET:def	le
question	NOM	question
du	PRP:det	du
genre	NOM	genre
ben	INT	ben
regardez	VER:impe	regarder
euh	INT	euh
prenons	VER:impe	prendre
ce	PRO:dem	ce
que	PRO:rel	que
la	DET:def	le
ministre	NOM	ministre
euh	INT	euh
Najat	ADJ	<unknown>
Vallaud-Belkacem	NOM:sig	<unknown>
avait	AUX:impf	avoir
mis	VER:pper	mettre
en	PRP	en
place	NOM	place
sur	PRP	sur
la	DET:def	le
question	NOM	question
du	PRP:det	du
genre	NOM	genre
en	PRP	en
retoquant	VER:ppre	retoquer
les	DET:def	le
comment	PRO:int	comment
-je	PRO:cls	je
dirais	VER:cond	dire
les	DET:def	le
les	DET:def	le
programmes	NOM	programme
de	PRP	de
.	NAM	<unknown>
par	PRP	par
exemple	NOM	exemple
en	PRP	en
discutant	VER:ppre	discuter
je	PRO:cls	je
le	PRO:clo	le
rappelle	VER:pres	rappeler
au	PRP:det	au
passage	NOM	passage
que	KON	que
gender	NOM	<unknown>
hein	INT	hein
donc	ADV	donc
le	DET:def	le
genre	NOM	genre
en	PRP	en
anglais	NOM	anglais
c'	PRO:cls	ce
est	VER:pres	être
quelque	ADJ	<unknown>
chose	NOM	chose
qui	PRO:rel	qui
est	AUX:pres	être
étudié	VER:pper	étudier
en	PRP	en
aux	PRP:det	au
Etats-Unis	NOM	<unknown>
de	PRP	de
manière	NOM	manière
assez	ADV	assez
libre	ADJ	libre
hum	FNO	hum
et	KON	et
ici	ADV	ici
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
une	DET:ind	un
levée	NOM	levée
de	PRP	de
bouclier	NOM	bouclier
mon	DET:pos	mon
dieu	NOM	dieu
c'	PRO:cls	ce
est	VER:pres	être
c'	PRO:cls	ce
est	VER:pres	être
c'	PRO:cls	ce
est	VER:pres	être
c'	PRO:cls	ce
est	VER:pres	être
un	DET:ind	un
scandale	NOM	scandale
on	PRO:cls	on
va	VER:pres	aller
apprendre	VER:infi	apprendre
à	PRP	à
nos	DET:pos	notre
élèves	NOM	élève
euh	INT	euh
à	PRP	à
nos	DET:pos	notre
enfants	NOM	enfant
euh	INT	euh
euh	INT	euh
des	DET:ind	un
choses	NOM	chose
impures	ADJ	impur
euh	INT	euh
-vous	PRO:clo	vous
imaginez	VER:pres	imaginer
euh	INT	euh
ça	PRO:cls	ça
va	VER:pres	aller
en	PRO:clo	en
faire	VER:infi	faire
des	DET:ind	un
homosexuels	NOM	homosexuel
et	KON	et
cetera	VER:futu	<unknown>
et	KON	et
cetera	VER:futu	<unknown>
donc	ADV	donc
voilà	FNO	voilà
mais	KON	mais
c'	PRO:cls	ce
est	VER:pres	être
vraiment	ADV	vraiment
des	DET:ind	un
j-	TRC	j-
c'	PRO:cls	ce
est	VER:pres	être
totalement	ADV	totalement
incohérent	ADJ	incohérent
totalement	ADV	totalement
stupide	ADJ	stupide
pourtant	ADV	pourtant
les	DET:def	le
gens	NOM	gens
qui	PRO:rel	qui
ont	VER:pres	avoir
ces	DET:dem	ce
idées	NOM	idée
là	ADV	là
je	PRO:cls	je
je	PRO:cls	je
me	PRO:clo	me
garderai	VER:futu	garder
de	PRP	de
dire	VER:infi	dire
qu'	KON	que
ils	PRO:cls	il
sont	VER:pres	être
stupides	ADJ	stupide
simplement	ADV	simplement
ils	PRO:cls	il
sont	AUX:pres	être
mal	ADV	mal
informés	VER:pper	informer
ou	KON	ou
tout	PRO:ind	tout
simplement	ADV	simplement
euh	INT	euh
ils	PRO:cls	il
ont	VER:pres	avoir
des	DET:ind	un
oeillères	NOM	oeillère
qui	PRO:rel	qui
empêchent	VER:pres	empêcher
de	PRP	de
voir	VER:infi	voir
et	KON	et
souvent	ADV	souvent
souvent	ADV	souvent
euh	INT	euh
malheureusement	ADV	malheureusement
euh	INT	euh
ça	PRO:cls	ça
conduit	VER:pres	conduire
à	PRP	à
des	DET:ind	un
situations	NOM	situation
extrêmes	ADJ	extrême
parce	TRC	parce
que	KON	que
combien	PRO:int	combien
d'	PRP	un
enfants	NOM	enfant
ne	ADV	ne
peuvent	VER:pres	pouvoir
pas	ADV	pas
dire	VER:infi	dire
à	PRP	à
leurs	DET:pos	leur
parents	NOM	parent
qui	PRO:rel	qui
ils	PRO:cls	il
sont	VER:pres	être
combien	PRO:int	combien
d'	PRP	un
enfants	NOM	enfant
souffrent	VER:pres	souffrir
à	PRP	à
cause	NOM	cause
de	PRP	de
ça	PRO:ton	ça
combien	PRO:int	combien
d'	PRP	un
enfants	NOM	enfant
ou	KON	ou
d'	PRP	un
adolescents	NOM	adolescent
sont	VER:pres	être
en	PRP	en
rupture	NOM	rupture
avec	PRP	avec
les	DET:def	le
parents	NOM	parent
combien	PRO:int	combien
finissent	VER:pres	finir
il	PRO:cls	il
faut	VER:pres	falloir
en	PRO:clo	en
parler	VER:infi	parler
aussi	ADV	aussi
dans	PRP	dans
la	DET:def	le
rue	NOM	rue
abandonnés	VER:pper	abandonner
rejetés	VER:pper	rejeter
par	PRP	par
leurs	DET:pos	leur
parents	NOM	parent
parce	TRC	parce
qu'	KON	que
ils	PRO:cls	il
ont	AUX:pres	avoir
osé	VER:pper	oser
euh	INT	euh
dire	VER:infi	dire
qui	PRO:int	qui
ils	PRO:cls	il
étaient	VER:impf	être
et	KON	et
euh	INT	euh
les	DET:def	le
parents	NOM	parent
certains	DET:ind	certains
parents	NOM	parent
leur	DET:pos	leur
premier	ADJ	premier
réflexe	NOM	réflexe
c'	PRO:cls	ce
est	VER:pres	être
de	PRP	de
les	PRO:clo	le
jeter	VER:infi	jeter
dehors	ADV	dehors
on	PRO:cls	on
se	PRO:clo	se
trouve	VER:pres	trouver
dans	PRP	dans
la	DET:def	le
rue	NOM	rue
euh	INT	euh
donc	ADV	donc
heureusement	ADV	heureusement
qu'	KON	que
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
des	DET:ind	un
organismes	NOM	organisme
des	PRP:det	du
organisations	NOM	organisation
des	PRP:det	du
associations	NOM	association
qui	PRO:rel	qui
euh	INT	euh
qui	PRO:rel	qui
aident	VER:pres	aider
ces	DET:dem	ce
enfants-là	NOM	<unknown>
en	PRP	en
rupture	NOM	rupture
de	PRP	de
ban	NOM	ban
certains	PRO:ind	certains
euh	INT	euh
finissent	VER:pres	finir
par	PRP	par
se	PRO:clo	se
prostituer	VER:infi	prostituer
donc	ADV	donc
là	ADV	là
je	PRO:cls	je
je	PRO:cls	je
vais	VER:pres	aller
vraiment	ADV	vraiment
je	PRO:cls	je
vais	VER:pres	aller
dans	PRP	dans
dans	PRP	dans
dans	PRP	dans
dans	PRP	dans
dans	PRP	dans
l'	DET:def	le
extrême	NOM	extrême
dans	PRP	dans
l'	DET:def	le
extrême	NOM	extrême
mais	KON	mais
euh	INT	euh
ça	PRO:cls	ça
existe	VER:pres	exister
tout	PRO:ind	tout
simplement	ADV	simplement
parce	TRC	parce
que	KON	que
certains	PRO:ind	certains
n'	ADV	ne
ont	AUX:pres	avoir
pas	ADV	pas
voulu	VER:pper	vouloir
entendre	VER:infi	entendre
ni	KON	ni
écouter	VER:infi	écouter
la	DET:def	le
souffrance	NOM	souffrance
de	PRP	de
quelqu'un	PRO:ind	quelqu'un
vous	PRO:cls	vous
savez	VER:pres	savoir
il	PRO:cls	il
faut	VER:pres	falloir
rester	VER:infi	rester
très	ADV	très
observateur	NOM	observateur
parce	TRC	parce
que	KON	que
effectivement	ADV	effectivement
on	PRO:cls	on
est	VER:pres	être
en	PRO:clo	en
vous	PRO:clo	vous
avez	VER:pres	avoir
euh	INT	euh
vingtaine	NOM	vingtaine
d'	PRP	un
années	NOM	année
euh	INT	euh
pour	PRP	pour
vous	PRO:ton	vous
et	KON	et
heureusement	ADV	heureusement
euh	INT	euh
et	KON	et
homo	NOM	homo
hétéro	NOM	<unknown>
on	PRO:cls	on
s'	PRO:clo	se
en	PRO:clo	en
moque	VER:pres	moquer
hein	INT	hein
on	PRO:cls	on
on	PRO:cls	on
choisit	VER:pres	choisir
pas	ADV	pas
ses	DET:pos	son
les	DET:def	le
personnes	NOM	personne
avec	PRP	avec
qui	PRO:rel	qui
on	PRO:cls	on
parle	VER:pres	parler
par	PRP	par
l'	DET:def	le
orientation	NOM	orientation
sexuelle	ADJ	sexuel
quoi	INT	quoi
mais	KON	mais
oui	FNO	oui
c'	PRO:cls	ce
est	VER:pres	être
c'	PRO:cls	ce
est	VER:pres	être
c'	PRO:cls	ce
est	VER:pres	être
c'	PRO:cls	ce
est	VER:pres	être
naturel	ADJ	naturel
l'	DET:def	le
amitié	NOM	amitié
les	DET:def	le
relations	NOM	relation
c'	PRO:cls	ce
est	VER:pres	être
naturel	ADJ	naturel
mais	KON	mais
encore	ADV	encore
certaines	DET:ind	certains
personnes	NOM	personne
pour	PRP	pour
qui	PRO:rel	qui
ça	PRO:cls	ça
ne	ADV	ne
l'	PRO:clo	le
est	VER:pres	être
pas	ADV	pas
faut	VER:pres	falloir
faire	VER:infi	faire
faut	VER:pres	falloir
veiller	VER:infi	veiller
à	PRP	à
ça	PRO:ton	ça
pour	PRP	pour
éviter	VER:infi	éviter
effectivement	ADV	effectivement
euh	INT	euh
des	DET:ind	un
situations	NOM	situation
euh	INT	euh
horribles	ADJ	horrible
quoi	INT	quoi
maintenant	ADV	maintenant
euh	INT	euh
on	PRO:cls	on
a	AUX:pres	avoir
vu	VER:pper	voir
ça	PRO:ton	ça
avec	PRP	avec
des	DET:ind	un
personnes	NOM	personne
bah	INT	bah
comme	KON	comme
Christine	NOM	<unknown>
Boutin	NOM	<unknown>
par	PRP	par
exemple	NOM	exemple
euh	INT	euh
qui	PRO:rel	qui
disent	VER:pres	dire
euh	INT	euh
oui	FNO	oui
les	DET:def	le
les	DET:def	le
homosexuels	NOM	homosexuel
peuvent	VER:pres	pouvoir
se	PRO:clo	se
marier	VER:infi	marier
mais	KON	mais
avec	PRP	avec
quelqu'un	PRO:ind	quelqu'un
d'	PRP	un
un	DET:ind	un
sexe	NOM	sexe
différent	ADJ	différent
hein	INT	hein
elle	PRO:cls	elle
l'	PRO:clo	le
a	AUX:pres	avoir
dit	VER:pper	dire
en	PRP	en
d'	DET:ind	un
autres	ADJ	autre
termes	NOM	terme
mais	KON	mais
je	PRO:cls	je
je	PRO:cls	je
n'	ADV	ne
ai	VER:pres	avoir
plus	ADV	plus
exactement	ADV	exactement
oui	FNO	oui
oui	FNO	oui
sa	DET:pos	son
citation	NOM	citation
euh	INT	euh
on	PRO:cls	on
voit	VER:pres	voir
également	ADV	également
avec	PRP	avec
Frigide	ADJ	frigide
Barjot	NOM	<unknown>
hein	INT	hein
qui	PRO:rel	qui
euh	INT	euh
qui	PRO:rel	qui
a	VER:pres	avoir
qui	PRO:rel	qui
a	AUX:pres	avoir
mené	VER:pper	mener
euh	INT	euh
les	DET:def	le
les	DET:def	le
manifestations	NOM	manifestation
on	PRO:cls	on
le	PRO:clo	le
voit	VER:pres	voir
aussi	ADV	aussi
avec	PRP	avec
l'	DET:def	le
Eglise	NOM	<unknown>
catholique	ADJ	catholique
hein	INT	hein
euh	INT	euh
le	DET:def	le
pape	NOM	pape
François	NAM	François
par	PRP	par
exemple	NOM	exemple
qui	PRO:rel	qui
avait	AUX:impf	avoir
fait	VER:pper	faire
un	DET:ind	un
discours	NOM	discours
assez	ADV	assez
ouvert	VER:pper	ouvrir
tout	ADV	tout
du	PRP:det	du
moins	ADV	moins
d'	PRP	un
ouverture	NOM	ouverture
sur	PRP	sur
les	DET:def	le
homosexuels	NOM	homosexuel
en	PRP	en
disant	VER:ppre	dire
que	KON	que
hein	INT	hein
bon	INT	bon
on	PRO:cls	on
entend	VER:pres	entendre
être	VER:infi	être
homosexuel	ADJ	homosexuel
n'	ADV	ne
est	VER:pres	être
pas	ADV	pas
quelqu'un	PRO:ind	quelqu'un
de	PRP	de
catholique	NOM	catholique
euh	INT	euh
c-	TRC	c-
c'	PRO:cls	ce
était	VER:impf	être
nouveau	ADJ	nouveau
ça	PRO:ton	ça
oui	FNO	oui
et	KON	et
cetera	VER:futu	<unknown>
et	KON	et
là	ADV	là
on	PRO:cls	on
a	AUX:pres	avoir
fait	VER:pper	faire
cette	DET:dem	ce
petite	ADJ	petit
affaire	NOM	affaire
euh	INT	euh
enfin	ADV	enfin
cette	DET:dem	ce
petite	ADJ	petit
affaire	NOM	affaire
ce	DET:dem	ce
prêtre	NOM	prêtre
du	PRP:det	du
Vatican	NAM	<unknown>
qui	PRO:rel	qui
s'	PRO:clo	se
occupait	VER:impf	occuper
des	DET:ind	un
affaires	NOM	affaire
familiales	ADJ	familial
hein	INT	hein
euh	INT	euh
qui	PRO:rel	qui
a	VER:pres	avoir
qui	PRO:rel	qui
a	AUX:pres	avoir
avoué	VER:pper	avouer
son	DET:pos	son
homosexualité	NOM	homosexualité
qui	PRO:rel	qui
a	AUX:pres	avoir
présenté	VER:pper	présenter
euh	INT	euh
son	DET:pos	son
son	DET:pos	son
concubin	NOM	concubin
qui	PRO:rel	qui
était	VER:impf	être
espagnol	NOM	espagnol
je	PRO:cls	je
crois	VER:pres	croire
ouais	FNO	ouais
donc	ADV	donc
il	PRO:clsi	il
s'	PRO:clo	se
est	AUX:pres	être
fait	VER:pper	faire
virer	VER:infi	virer
euh	INT	euh
de	PRP	de
de	PRP	de
du	DET:par	du
de	PRP	de
euh	INT	euh
le	DET:def	le
euh	INT	euh
le	DET:def	le
il	PRO:cls	il
est	AUX:pres	être
parti	VER:pper	partir
tout	PRO:ind	tout
du	PRP:det	du
moins	ADV	moins
et	KON	et
euh	INT	euh
xxx	NOM	<unknown>
donc	ADV	donc
du	PRP:det	du
coup	NOM	coup
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
encore	ADV	encore
beaucoup	ADV	beaucoup
de	PRP	de
de	PRP	de
pas	ADV	pas
à	PRP	à
faire	VER:infi	faire
je	PRO:cls	je
trouve	VER:pres	trouver
d'	PRP	un
un	DET:ind	un
point	NOM	point
de	PRP	de
vue	NOM	vue
religieux	ADJ	religieux
d'	PRP	un
un	DET:ind	un
point	NOM	point
de	PRP	de
vue	NOM	vue
parce	TRC	parce
que	KON	que
effectivement	ADV	effectivement
euh	INT	euh
euh	INT	euh
nous	PRO:cls	nous
sommes	VER:pres	être
tous	PRO:ind	tout
des	DET:ind	un
enfants	NOM	enfant
de	PRP	de
dieu	NOM	dieu
si	KON	si
je	PRO:cls	je
prends	VER:pres	prendre
le	DET:def	le
je	PRO:cls	je
suis	VER:pres	être
un	DET:ind	un
un	DET:ind	un
non	FNO	non
mais	KON	mais
je	PRO:cls	je
je	PRO:cls	je
suis	VER:pres	être
pas	ADV	pas
quelqu'un	PRO:ind	quelqu'un
de	PRP	de
religieux	NOM	religieux
mais	KON	mais
si	KON	si
on	PRO:cls	on
vraiment	ADV	vraiment
je	PRO:cls	je
suis	VER:pres	être
le	DET:def	le
le	DET:def	le
comment	PRO:int	comment
-je	PRO:cls	je
dirais	VER:cond	dire
le	DET:def	le
les	DET:def	le
les	DET:def	le
les	DET:def	le
principes	NOM	principe
donc	ADV	donc
voilà	FNO	voilà
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
encore	ADV	encore
beaucoup	ADV	beaucoup
d'	PRP	un
histoires	NOM	histoire
comme	KON	comme
ça	PRO:ton	ça
euh	INT	euh
euh	INT	euh
on	PRO:cls	on
n'	ADV	ne
entend	VER:pres	entendre
pas	ADV	pas
mais	KON	mais
combien	PRO:int	combien
de	PRP	de
personnes	NOM	personne
se	PRO:clo	se
font	VER:pres	faire
euh	INT	euh
euh	INT	euh
caillasser	VER:infi	<unknown>
parce	TRC	parce
que	KON	que
homosexuelles	NOM	homosexuelle
se	PRO:clo	se
font	VER:pres	faire
insulter	VER:infi	insulter
parce	TRC	parce
que	KON	que
homosexuelles	ADJ	homosexuel
alors	ADV	alors
je	PRO:cls	je
parle	VER:pres	parler
de	PRP	de
d'	DET:ind	un
insultes	NOM	insulte
physiques	ADJ	physique
insulte	NOM	insulte
physique	ADJ	physique
ça	PRO:cls	ça
n'	ADV	ne
existe	VER:pres	exister
pas	ADV	pas
mais	KON	mais
d'	PRP	un
insultes	NOM	insulte
et	KON	et
de	PRP	de
menaces	NOM	menace
physiques	ADJ	physique
comme	KON	comme
aussi	ADV	aussi
sur	PRP	sur
la	DET:def	le
toile	NOM	toile
