pourquoi	PRO:int	pourquoi
dans	PRP	dans
ce	DET:dem	ce
cas-là	NOM	cas-là
on	PRO:cls	on
peut	VER:pres	pouvoir
aussi	ADV	aussi
citer	VER:infi	citer
la	DET:def	le
Chine	NOM	chine
maoïste	ADJ	maoïste
hein	INT	hein
pa-	TRC	pa-
pareil	ADJ	pareil
mais	KON	mais
si	KON	si
on	PRO:cls	on
prend	VER:pres	prendre
des	DET:ind	un
exemples	NOM	exemple
peut-être	ADV	peut-être
un	DET:ind	un
peu	NOM	peu
plus	ADV	plus
récents	ADJ	récent
ceux	PRO:dem	celui
dans	PRP	dans
l'	DET:def	le
histoire	NOM	histoire
effectivement	ADV	effectivement
après	ADV	après
avant	ADV	avant
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
aussi	ADV	aussi
les	DET:def	le
monarques	NOM	monarque
absolus	ADJ	absolu
hein	INT	hein
bon	INT	bon
c'	PRO:cls	ce
était	VER:impf	être
le	DET:def	le
roi	NOM	roi
¤Pren¤	NAM	<unknown>
euh	INT	euh
la	DET:def	le
Corée	NAM:sig	<unknown>
du	PRP:det	du
Nord	NOM	nord
la	DET:def	le
Corée	NAM:sig	<unknown>
du	PRP:det	du
Nord	NOM	nord
la	DET:def	le
Corée	NAM:sig	<unknown>
du	PRP:det	du
Nord	NOM	nord
effectivement	ADV	effectivement
pareil	ADV	pareil
parti	VER:pper	partir
communiste	ADJ	communiste
enfin	ADV	enfin
du	PRP:det	du
moins	ADV	moins
dit	VER:pper	dire
communiste	ADJ	communiste
¤Pren¤	NAM	<unknown>
c'	PRO:cls	ce
est	VER:pres	être
ça	PRO:ton	ça
que	KON	que
je	PRO:cls	je
voulais	VER:impf	vouloir
dire	VER:infi	dire
plus	ADV	plus
fort	ADJ	fort
s'	KON	si
il-	TRC	<unknown>
c'	PRO:cls	ce
est	VER:pres	être
ce	PRO:dem	ce
que	PRO:rel	que
je	PRO:cls	je
voulais	VER:impf	vouloir
dire	VER:infi	dire
d'	PRP	un
accord	NOM	accord
c'	PRO:cls	ce
est	VER:pres	être
tout	PRO:ind	tout
¤Pren¤	NAM	<unknown>
non	FNO	non
mais	KON	mais
oui	FNO	oui
et	KON	et
vous	PRO:cls	vous
pensez	VER:pres	penser
qu'	KON	que
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
que	KON	que
ces	DET:dem	ce
grands	ADJ	grand
cas	NOM	cas
bien	ADV	bien
connus	VER:pper	connaître
quand	KON	quand
même	ADV	même
qui	PRO:rel	qui
défraient	VER:pres	défrayer
un	DET:ind	un
peu	NOM	peu
la	DET:def	le
chronique	NOM	chronique
hein	INT	hein
la	DET:def	le
Corée	NAM:sig	<unknown>
du	PRP:det	du
Nord	NOM	nord
dernièrement	ADV	dernièrement
euh	INT	euh
a	AUX:pres	avoir
fait	VER:pper	faire
l'	DET:def	le
objet	NOM	objet
de	PRP	de
l'	DET:def	le
intérêt	NOM	intérêt
des	PRP:det	du
journalistes	NOM	journaliste
¤Pren¤	NAM	<unknown>
euh	INT	euh
le	DET:def	le
Maroc	NOM	<unknown>
le	DET:def	le
Maroc	NOM	<unknown>
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
qu'	KON	que
un	DET:ind	un
parti	ADJ	parti
politique	NOM	politique
au	PRP:det	au
Maroc	NOM	<unknown>
est-ce-qu'il	NOM	<unknown>
y	PRO:clo	y
a	VER:pres	avoir
déjà	ADV	déjà
un	DET:ind	un
parti	ADJ	parti
politique	NOM	politique
ben	INT	ben
enfin	ADV	enfin
euh	INT	euh
non	FNO	non
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
un	DET:ind	un
roi	NOM	roi
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
un	DET:ind	un
roi	NOM	roi
tu	PRO:cls	tu
as	VER:pres	avoir
pas	ADV	pas
tout	PRO:ind	tout
à	PRP	à
fait	NOM	fait
tort	NOM	tort
effectivement	ADV	effectivement
c'	PRO:cls	ce
est	VER:pres	être
une	DET:ind	un
monarchie	NOM	monarchie
constitutionnelle	ADJ	constitutionnel
mais	KON	mais
le	DET:def	le
roi	NOM	roi
a	VER:pres	avoir
énormément	ADV	énormément
de	PRP	de
pouvoir	VER:infi	pouvoir
donc	ADV	donc
l'	DET:def	le
opposition	NOM	opposition
politique	ADJ	politique
si	KON	si
elle	PRO:cls	elle
existe	VER:pres	exister
euh	INT	euh
n'	ADV	ne
arrive	VER:pres	arriver
pas	ADV	pas
vraiment	ADV	vraiment
à	PRP	à
s'	PRO:clo	se
exprimer	VER:infi	exprimer
et	KON	et
plus	ADV	plus
proche	ADJ	proche
de	PRP	de
nous	PRO:ton	nous
en	PRP	en
ce	DET:dem	ce
moment	NOM	moment
c'	PRO:cls	ce
est	VER:pres	être
en	PRP	en
c'	PRO:cls	ce
est	VER:pres	être
en	PRP	en
train	NOM	train
de	PRP	de
c'	PRO:cls	ce
est	VER:pres	être
la	DET:def	le
guerre	NOM	guerre
civile	ADJ	civil
euh	INT	euh
c'	PRO:cls	ce
est	VER:pres	être
une	DET:ind	un
société	NOM	société
qui	PRO:rel	qui
qui	PRO:rel	qui
va	VER:pres	aller
avoir	VER:infi	avoir
du	PRP:det	du
mal	NOM	mal
à	PRP	à
se	PRO:clo	se
remettre	VER:infi	remettre
de	PRP	de
ce	PRO:dem	ce
qui	PRO:rel	qui
se	PRO:clo	se
passe	VER:pres	passer
là	ADV	là
¤Pren¤	NAM	<unknown>
la	DET:def	le
Belgique	NAM	Belgique
la	DET:def	le
Belgique	NAM	Belgique
oh	INT	oh
non	FNO	non
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
le	DET:def	le
pluralisme	NOM	pluralisme
politique	ADJ	politique
en	PRP	en
Belgique	NAM	Belgique
¤Pren¤	NAM	<unknown>
la	DET:def	le
Syrie	NOM	<unknown>
la	DET:def	le
Syrie	NOM	<unknown>
il	PRO:clsi	il
y	PRO:clo	y
avait	VER:impf	avoir
qu'	KON	que
un	DET:ind	un
parti	NOM	parti
qui	PRO:rel	qui
se	PRO:clo	se
présentait	VER:impf	présenter
aux	PRP:det	au
élections	NOM	élection
c'	PRO:cls	ce
était	VER:impf	être
celui	PRO:dem	celui
comment	PRO:int	comment
il	PRO:clsi	il
s'	PRO:clo	se
appelle	VER:pres	appeler
euh	INT	euh
officiellement	ADV	officiellement
encore	ADV	encore
le	DET:def	le
leader	NOM	leader
euh	INT	euh
le	DET:def	le
président	NOM	président
président	NOM	président
el	ADJ	<unknown>
Assad	NOM	<unknown>
oui	FNO	oui
plus	ADV	plus
fort	ADV	fort
el	VER:simp	<unknown>
Assad	NOM	<unknown>
¤Pren¤	NAM	<unknown>
ouais	FNO	ouais
mais	KON	mais
son	DET:pos	son
prénom	NOM	prénom
tant	ADV	tant
qu'	KON	que
à	PRP	à
faire	VER:infi	faire
Bachar	ADJ	<unknown>
Bachar	NOM	<unknown>
Bachir	NOM	<unknown>
el	ADJ	<unknown>
Assad	NOM	<unknown>
Bachir	NOM	<unknown>
oui	FNO	oui
Bachar	NOM	<unknown>
ça	PRO:cls	ça
dépend	VER:pres	dépendre
ouais	FNO	ouais
enfin	ADV	enfin
j'	PRO:cls	je
ai	AUX:pres	avoir
vu	VER:pper	voir
Bachir	VER:infi	<unknown>
el	ADJ	<unknown>
Assad	NOM	<unknown>
Bachir	VER:infi	<unknown>
al	TRC	al
Assad	NOM	<unknown>
voilà	FNO	voilà
donc	ADV	donc
effectivement	ADV	effectivement
le	DET:def	le
pluralisme	NOM	pluralisme
politique	ADJ	politique
n'	ADV	ne
est	VER:pres	être
pas	ADV	pas
une	DET:ind	un
règle	NOM	règle
universelle	ADJ	universel
apparemment	ADV	apparemment
hein	INT	hein
et	KON	et
dans	PRP	dans
la	DET:def	le
compétition	NOM	compétition
équitable	ADJ	équitable
par	PRP	par
exemple	NOM	exemple
la	DET:def	le
compétition	NOM	compétition
équitable	ADJ	équitable
c'	PRO:cls	ce
est	VER:pres	être
je	PRO:cls	je
vous	PRO:clo	vous
donne	VER:pres	donner
un	DET:ind	un
une	DET:ind	un
piste	NOM	piste
pour	PRP	pour
on	PRO:cls	on
va	VER:pres	aller
discuter	VER:infi	discuter
dessus	ADV	dessus
les	DET:def	le
fraudes	NOM	fraude
électorales	ADJ	électoral
c'	PRO:cls	ce
est-à-dire	VER:cond	<unknown>
qu'	KON	que
il	PRO:clsi	il
y	PRO:clo	y
en	PRO:clo	en
a	VER:pres	avoir
qui	PRO:rel	qui
trichent	VER:pres	tricher
pour	PRP	pour
gagner	VER:infi	gagner
alors	ADV	alors
des	DET:ind	un
exemples	NOM	exemple
la	DET:def	le
Russie	NAM	Russie
avec	PRP	avec
Poutine	NOM	<unknown>
dernièrement	ADV	dernièrement
ça	PRO:cls	ça
a	VER:pres	avoir
un	DET:ind	un
peu	NOM	peu
défrayé	VER:pper	défrayer
la	DET:def	le
chronique	NOM	chronique
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
bien	ADV	bien
un	DET:ind	un
pluralisme	NOM	pluralisme
politique	ADJ	politique
en	PRP	en
Russie	NAM	Russie
du	PRP:det	du
moins	ADV	moins
affiché	VER:pper	afficher
mais	KON	mais
bon	INT	bon
le	DET:def	le
parti	NOM	parti
fort	ADJ	fort
c'	PRO:cls	ce
est	VER:pres	être
celui	PRO:dem	celui
de	PRP	de
Vladimir	NAM	<unknown>
Poutine	NOM	<unknown>
hein	INT	hein
et	KON	et
donc	ADV	donc
apparemment	ADV	apparemment
euh	INT	euh
ses	DET:pos	son
op-	NOM	<unknown>
l'	DET:def	le
opposition	NOM	opposition
l'	PRO:clo	le
avait	VER:impf	avoir
accusé d'avoir	VER:infi	<unknown>
euh	INT	euh
fraudé	VER:pper	frauder
en	PRP	en
quelque	NOM	<unknown>
sorte	VER:subp	sortir
ce	PRO:dem	ce
qu'	PRO:rel	que
on	PRO:cls	on
appelle	VER:pres	appeler
bourrer	VER:infi	bourrer
les	DET:def	le
urnes	NOM	urne
euh	INT	euh
pour	PRP	pour
mettre	VER:infi	mettre
des	DET:ind	un
bulletins	NOM	bulletin
de	PRP	de
gens	NOM	gens
qui	PRO:rel	qui
n'	ADV	ne
existent	VER:pres	exister
pas	ADV	pas
et	KON	et
qui	PRO:rel	qui
ne	ADV	ne
devraient	VER:cond	devoir
pas	ADV	pas
voter	VER:infi	voter
pour	PRP	pour
gagner	VER:infi	gagner
quoi	INT	quoi
-ce	PRO:dem	ce
est	VER:pres	être
que	KON	que
c'	PRO:cls	ce
est	VER:pres	être
vrai	ADJ	vrai
j'	PRO:cls	je
ai	VER:pres	avoir
pas	ADV	pas
vraiment	ADV	vraiment
suivi	VER:pper	suivre
l'	DET:def	le
affaire	NOM	affaire
je	PRO:cls	je
sais	VER:pres	savoir
pas	ADV	pas
si	KON	si
vous	PRO:cls	vous
avez	AUX:pres	avoir
suivi	VER:pper	suivre
en	PRP	en
tout	DET:pre	tout
les	DET:def	le
cas	NOM	cas
c'	PRO:cls	ce
est	VER:pres	être
ç-	TRC	ç-
ça	PRO:cls	ça
peut	VER:pres	pouvoir
être	VER:infi	être
encore	ADV	encore
monnaie	NOM	monnaie
courante	ADJ	courant
sur	PRP	sur
la	DET:def	le
planète	NOM	planète
oui	FNO	oui
autres	ADJ	autre
fraudes	NOM	fraude
électorales	ADJ	électoral
¤Pren¤	NAM	<unknown>
le	DET:def	le
Venezuela	NAM	<unknown>
le	DET:def	le
Venezuela	NAM	<unknown>
avec	PRP	avec
Hugo	NAM	Hugo
Chávez	NAM	<unknown>
oui	FNO	oui
il	PRO:cls	il
est	AUX:pres	être
accusé	VER:pper	accuser
de	PRP	de
fraude	NOM	fraude
ben	INT	ben
ça	PRO:cls	ça
a	AUX:pres	avoir
pas	ADV	pas
été	AUX:pper	être
mentionné	VER:pper	mentionner
mais	KON	mais
tu	PRO:cls	tu
penses	VER:pres	penser
que	KON	que
euh	INT	euh
les	DET:def	le
pays	NOM	pays
pseudo-démocratiques	ADJ	<unknown>
toute	DET:ind	tout
façon	NOM	façon
quand	KON	quand
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
un	DET:ind	un
seul	ADJ	seul
président	NOM	président
euh	INT	euh
un	DET:ind	un
parti	NOM	parti
fort	ADJ	fort
parfois	ADV	parfois
pas	ADV	pas
unique	ADJ	unique
mais	KON	mais
fort	ADV	fort
c'	PRO:cls	ce
est-à-dire	VER:cond	<unknown>
que	KON	que
les	DET:def	le
autres	ADJ	autre
partis	VER:pper	partir
sont	VER:pres	être
quasiment	ADV	quasiment
inexistants	ADJ	inexistant
sont	AUX:pres	être
contraints	VER:pper	contraindre
à	PRP	à
l'	DET:def	le
anonymat	NOM	anonymat
voire	KON	voire
à	PRP	à
se	PRO:clo	se
cacher	VER:infi	cacher
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
forcément	ADV	forcément
fraude	NOM	fraude
électorale	ADJ	électoral
xxx	NOM	<unknown>
tu	PRO:cls	tu
penses	VER:pres	penser
je	PRO:cls	je
sais	VER:pres	savoir
pas	ADV	pas
si	KON	si
c'	PRO:cls	ce
est	VER:pres	être
probable	ADJ	probable
mais	KON	mais
c'	PRO:cls	ce
est	VER:pres	être
pas	ADV	pas
c'	PRO:cls	ce
est	AUX:pres	être
pas	ADV	pas
avéré	VER:pper	avérer
hein	INT	hein
c'	PRO:cls	ce
est	VER:pres	être
pas	ADV	pas
sûr	ADJ	sûr
et	KON	et
¤Pren¤	NAM	<unknown>
tu	PRO:cls	tu
avais	VER:impf	avoir
une	DET:ind	un
autre	ADJ	autre
idée	NOM	idée
hum	FNO	hum
avec	PRP	avec
Bush	NOM	<unknown>
aux	PRP:det	au
Etats-Unis	NAM	<unknown>
il	PRO:cls	il
a	AUX:pres	avoir
été	AUX:pper	être
suspecté	VER:pper	suspecter
de	PRP	de
fraude	NOM	fraude
électorale	ADJ	électoral
oui	FNO	oui
euh	INT	euh
c'	PRO:cls	ce
était	VER:impf	être
une	DET:ind	un
demi-fraude	NOM	<unknown>
électorale	ADJ	électoral
c'	PRO:cls	ce
était	VER:impf	être
le	DET:def	le
système	NOM	système
d'	PRP	un
élection	NOM	élection
qui	PRO:rel	qui
était	VER:impf	être
très	ADV	très
complexe	ADJ	complexe
et	KON	et
en	PRP	en
fin	NOM	fin
de	PRP	de
compte	NOM	compte
c'	PRO:cls	ce
est	VER:pres	être
la	DET:def	le
cour	NOM	cour
suprême	ADJ	suprême
qui	PRO:rel	qui
a	AUX:pres	avoir
tranché	VER:pper	trancher
il	PRO:clsi	il
y	PRO:clo	y
avait	VER:impf	avoir
il	PRO:cls	il
a	AUX:pres	avoir
été	AUX:pper	être
y	PRO:clo	y
a	AUX:pres	avoir
eu	VER:pper	avoir
suspicion	NOM	suspicion
de	PRP	de
fraude	NOM	fraude
électorale	ADJ	électoral
mais	KON	mais
ça	PRO:cls	ça
a	AUX:pres	avoir
pas	ADV	pas
été	AUX:pper	être
prouvé	VER:pper	prouver
parce	TRC	parce
que	KON	que
si	KON	si
il	PRO:clsi	il
y	PRO:clo	y
avait	AUX:impf	avoir
eu	VER:pper	avoir
fraude	NOM	fraude
avérée	VER:pper	avérer
bah	INT	bah
si	KON	si
c'	PRO:cls	ce
était	VER:impf	être
Georges	NAM	Georges
Bush	NOM	<unknown>
qui	PRO:rel	qui
avait	AUX:impf	avoir
été	AUX:pper	être
le	DET:def	le
fraudeur	NOM	fraudeur
décemment	ADV	décemment
les	DET:def	le
États-Unis	NAM	États-Unis
n'	ADV	ne
aura	VER:futu	avoir
pas	ADV	pas
pu	VER:pper	pouvoir
l'	PRO:clo	le
élire	VER:infi	élire
président	NOM	président
de	PRP	de
la	DET:def	le
République	NOM	république
enfin	ADV	enfin
de	PRP	de
la	DET:def	le
République	NOM	république
des	PRP:det	du
.	NAM	<unknown>
.	NAM	<unknown>
.	NAM	<unknown>
quoi	INT	quoi
américain	ADJ	américain
bon	INT	bon
vous	PRO:cls	vous
avez	AUX:pres	avoir
noté	VER:pper	noter
tout	DET:pre	tout
ça	PRO:ton	ça
dans	PRP	dans
le	DET:def	le
tableau	NOM	tableau
donc	ADV	donc
effectivement	ADV	effectivement
on	PRO:cls	on
se	PRO:clo	se
rend	VER:pres	rendre
compte	NOM	compte
que	KON	que
la	DET:def	le
démocratie	NOM	démocratie
n'	ADV	ne
est	AUX:pres	être
pas	ADV	pas
installée	VER:pper	installer
partout	ADV	partout
c'	PRO:cls	ce
est	VER:pres	être
loin	ADV	loin
d'	PRP	un
être	VER:infi	être
le	DET:def	le
cas	NOM	cas
mais	KON	mais
en	PRP	en
Chine	NOM	chine
tiens	INT	tiens
à	PRP	à
propos	NOM	propos
en	PRP	en
Chine	NOM	chine
puisqu'on	NOM	<unknown>
à	PRP	à
évoqué	VER:pper	évoquer
la	DET:def	le
Chine	NOM	chine
de	PRP	de
Mao	NOM	<unknown>
c'	PRO:cls	ce
est	VER:pres	être
une	DET:ind	un
démocratie	NOM	démocratie
populaire	ADJ	populaire
c'	PRO:cls	ce
est	AUX:pres	être
marqué	VER:pper	marquer
sur	PRP	sur
l'	DET:def	le
étiquette	NOM	étiquette
effectivement	ADV	effectivement
-ce	PRO:dem	ce
est	VER:pres	être
que	KON	que
c'	PRO:cls	ce
est	VER:pres	être
vraiment	ADV	vraiment
une	DET:ind	un
démocratie	NOM	démocratie
populaire	ADJ	populaire
non	FNO	non
c'	PRO:cls	ce
est	VER:pres	être
une	DET:ind	un
dictature	NOM	dictature
dictature	NOM	dictature
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
combien	PRO:int	combien
de	PRP	de
partis	VER:pper	partir
un	DET:ind	un
seul	ADJ	seul
un	DET:ind	un
seul	ADJ	seul
le	DET:def	le
parti	NOM	parti
communiste	ADJ	communiste
chinois	NOM	chinois
d'	PRP	un
autres	NOM	autre
partis	VER:pper	partir
essayent	VER:pres	essayer
d'	PRP	un
exister	VER:infi	exister
mais	KON	mais
c'	PRO:cls	ce
est	VER:pres	être
très	ADV	très
très	ADV	très
compliqué	VER:pper	compliquer
et	KON	et
les	DET:def	le
opposants	ADJ	opposant
politiques	NOM	politique
sont	VER:pres	être
souvent	ADV	souvent
euh	INT	euh
d'	PRP	un
une	DET:ind	un
manière	NOM	manière
assez	ADV	assez
arbitraire	ADJ	arbitraire
euh	INT	euh
mis	VER:pper	mettre
en	PRP	en
prison	NOM	prison
donc	ADV	donc
la	DET:def	le
la	DET:def	le
Chine	NOM	chine
n'	ADV	ne
est	VER:pres	être
pas	ADV	pas
encore	ADV	encore
une	DET:ind	un
démocratie	NOM	démocratie
et	KON	et
on	PRO:cls	on
avait	AUX:impf	avoir
évoqué	VER:pper	évoquer
le	DET:def	le
cas	NOM	cas
de	PRP	de
l'	DET:def	le
Inde	NOM	inde
l'	DET:def	le
Inde	NOM	inde
c'	PRO:cls	ce
est	VER:pres	être
bien	ADV	bien
une	DET:ind	un
démocratie	NOM	démocratie
et	KON	et
bien	ADV	bien
pour	PRP	pour
rebondir	VER:infi	rebondir
sur	PRP	sur
le	DET:def	le
sujet	NOM	sujet
pour	PRP	pour
euh	INT	euh
pas	ADV	pas
la	DET:def	le
semaine	NOM	semaine
prochaine	ADJ	prochain
à	PRP	à
cause	NOM	cause
du	PRP:det	du
contrôle	NOM	contrôle
mais	KON	mais
après	ADV	après
les	DET:def	le
vacances	NOM	vacances
ça	PRO:ton	ça
vous	PRO:cls	vous
laisse	VER:pres	laisser
du	DET:par	du
temps	NOM	temps
je	PRO:cls	je
vais	VER:pres	aller
demander	VER:infi	demander
à	PRP	à
un	DET:ind	un
binôme	NOM	binôme
de	PRP	de
nous	PRO:clo	nous
faire	VER:infi	faire
un	DET:ind	un
topo	NOM	topo
sur	PRP	sur
euh	INT	euh
le	DET:def	le
mode	NOM	mode
électoral	ADJ	électoral
en	PRP	en
Inde	NOM	inde
la	DET:def	le
démocratie	NOM	démocratie
indienne	ADJ	indien
qui	PRO:rel	qui
revendique	VER:pres	revendiquer
la	DET:def	le
plus	ADV	plus
grande	ADJ	grand
comme	KON	comme
étant	VER:ppre	être
la	DET:def	le
plus	ADV	plus
grande	ADJ	grand
démocratie	NOM	démocratie
du	PRP:det	du
monde	NOM	monde
tout	DET:pre	tout
ça	PRO:ton	ça
parce	TRC	parce
qu'	KON	que
ils	PRO:cls	il
ont	VER:pres	avoir
le	DET:def	le
plus	ADV	plus
d'	PRP	un
habitants	NOM	habitant
en	PRP	en
dans	PRP	dans
un	DET:ind	un
pays	NOM	pays
dit	VER:pres	dire
démocratique	ADJ	démocratique
savoir	VER:infi	savoir
comment	PRO:int	comment
ça	PRO:cls	ça
fonctionne	VER:pres	fonctionner
malgré	PRP	malgré
les	DET:def	le
histoires	NOM	histoire
qui	PRO:rel	qui
subsistent	VER:pres	subsister
encore	ADV	encore
de	PRP	de
castes	NOM	caste
hein	INT	hein
malgré	PRP	malgré
ce	DET:dem	ce
clivage	NOM	clivage
social	NOM	social
ce	DET:dem	ce
cloisonnement	NOM	cloisonnement
social	ADJ	social
historiquement	ADV	historiquement
connu	VER:pper	connaître
mais	KON	mais
qu'	KON	que
en	PRP	en
-il	PRO:clsi	il
est	VER:pres	être
aujourd'hui	ADV	aujourd'hui
donc	ADV	donc
qui	PRO:rel	qui
se	PRO:clo	se
propose	VER:pres	proposer
pour	PRP	pour
faire	VER:infi	faire
ce	DET:dem	ce
travail	NOM	travail
un	DET:ind	un
peu	NOM	peu
plus	ADV	plus
fourni	ADJ	fourni
que	KON	que
les	DET:def	le
petits	ADJ	petit
exposés	NOM	exposé
que	KON	que
vous	PRO:cls	vous
m'	PRO:clo	me
avez	AUX:pres	avoir
fait	VER:pper	faire
d'	PRP	un
habitude	NOM	habitude
et	KON	et
qui	PRO:rel	qui
sera	VER:futu	être
rémunéré	VER:pper	rémunérer
à	PRP	à
sa	DET:pos	son
juste	ADJ	juste
valeur	NOM	valeur
nous	PRO:ton	nous
moi	PRO:ton	moi
et	KON	et
¤Pren¤	NAM	<unknown>
¤Pren¤	NAM	<unknown>
et	KON	et
¤Pren¤	NAM	<unknown>
c'	PRO:cls	ce
est	VER:pres	être
bien	ADV	bien
elle	PRO:cls	elle
a	AUX:pres	avoir
donné	VER:pper	donner
son	DET:pos	son
avis	NOM	avis
c'	PRO:cls	ce
est	VER:pres	être
pas	ADV	pas
très	ADV	très
démocratique	ADJ	démocratique
ça	PRO:ton	ça
c'	PRO:cls	ce
est	VER:pres	être
.	NAM	<unknown>
.	NAM	<unknown>
¤Pren¤	NAM	<unknown>
non	FNO	non
mais	KON	mais
si	KON	si
ben	INT	ben
vous	PRO:cls	vous
pouvez	VER:pres	pouvoir
juste	ADV	juste
répéter	VER:infi	répéter
la	DET:def	le
question	NOM	question
le	DET:def	le
mode	NOM	mode
électoral	ADJ	électoral
en	PRP	en
quoi	INT	quoi
l'	DET:def	le
Inde	NOM	inde
-elle	NAM	<unknown>
est	VER:pres	être
la	DET:def	le
plus	ADV	plus
grande	ADJ	grand
démocratie	NOM	démocratie
du	PRP:det	du
monde	NOM	monde
-ce	PRO:dem	ce
est	VER:pres	être
que	KON	que
les	DET:def	le
élections	NOM	élection
sont	VER:pres	être
bien	ADV	bien
démocratiques	ADJ	démocratique
-ce	PRO:dem	ce
est	VER:pres	être
qu'	KON	que
il	PRO:clsi	il
y	PRO:clo	y
a	VER:pres	avoir
une	DET:ind	un
compétition	NOM	compétition
pacifique	ADJ	pacifique
un	DET:ind	un
pluralisme	NOM	pluralisme
politique	ADJ	politique
et	KON	et
une	DET:ind	un
compétition	NOM	compétition
équitable	ADJ	équitable
en	PRP	en
gros	ADJ	gros
hein	INT	hein
pas	ADV	pas
de	PRP	de
question	NOM	question
sur	PRP	sur
ce	DET:dem	ce
point-là	NOM	point-là
on	PRO:cls	on
peut	VER:pres	pouvoir
passer	VER:infi	passer
au	PRP:det	au
point	NOM	point
suivant	ADJ	suivant
donc	ADV	donc
point	NOM	point
.	NAM	<unknown>
je	PRO:cls	je
vais	VER:pres	aller
l'	PRO:clo	le
écrire	VER:infi	écrire
point	NOM	point
.	NAM	<unknown>
les	DET:def	le
partis	NOM	parti
politiques	ADJ	politique
alors	ADV	alors
on	PRO:cls	on
va	VER:pres	aller
se	PRO:clo	se
poser	VER:infi	poser
une	DET:ind	un
question	NOM	question
les	DET:def	le
partis	ADJ	parti
politiques	NOM	politique
un	DET:ind	un
rôle	NOM	rôle
central	ADJ	central
c'	PRO:cls	ce
est	VER:pres	être
une	DET:ind	un
question	NOM	question
ça	PRO:cls	ça
veut	VER:pres	vouloir
pas	ADV	pas
dire	VER:infi	dire
que	KON	que
la	DET:def	le
réponse	NOM	réponse
est	VER:pres	être
oui	FNO	oui
un	DET:ind	un
rôle	NOM	rôle
central	ADJ	central
dans	PRP	dans
la	DET:def	le
compétition	NOM	compétition
politique	ADJ	politique
bien	ADV	bien
sûr	ADJ	sûr
pas	ADV	pas
un	DET:ind	un
rôle	NOM	rôle
central	ADJ	central
pour	PRP	pour
autre	ADJ	autre
chose	NOM	chose
d'	PRP	un
accord	NOM	accord
donc	ADV	donc
déjà	ADV	déjà
à	PRP	à
brûle-pourpoint	NOM	<unknown>
comme	KON	comme
ça	PRO:ton	ça
vous	PRO:cls	vous
connaissez	VER:pres	connaître
combien	PRO:int	combien
de	PRP	de
partis	VER:pper	partir
politiques	NOM	politique
en	PRP	en
France	NAM	France
donc	ADV	donc
prenez	VER:impe	prendre
la	DET:def	le
parole	NOM	parole
en	PRP	en
levant	VER:ppre	lever
le	DET:def	le
doigt	NOM	doigt
dix	NUM	@card@
non	FNO	non
